"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Aug 19, 07:00 pm",28,1.2,0,0,0,0,0,-6.91867,289.015,0,0,0,0,0,0,0
"Aug 19, 08:00 pm",27,1.3,0,0,0,0,0,-18.8811,297.725,0,0,0,0,0,0,0
"Aug 19, 09:00 pm",27,1.2,0,0,0,0,0,-29.8081,308.511,0,0,0,0,0,0,0
"Aug 19, 10:00 pm",27,1.1,0,0,0,0,0,-38.9737,322.501,0,0,0,0,0,0,0
"Aug 19, 11:00 pm",26,0.9,0,0,0,0,0,-45.235,340.579,0,0,0,0,0,0,0
"Aug 20, 12:00 am",26,0.8,0,0,0,0,0,-47.2594,1.8489,0,0,0,0,0,0,0
"Aug 20, 01:00 am",26,0.7,0,0,0,0,0,-44.4664,22.7841,0,0,0,0,0,0,0
"Aug 20, 02:00 am",26,0.6,0,0,0,0,0,-37.6353,40.1854,0,0,0,0,0,0,0
"Aug 20, 03:00 am",25,0.6,0,0,0,0,0,-28.1151,53.5782,0,0,0,0,0,0,0
"Aug 20, 04:00 am",25,0.6,0,0,0,0,0,-16.9801,63.9626,0,0,0,0,0,0,0
"Aug 20, 05:00 am",26,0.6,0,0,0,0,0,-4.89735,72.4427,0,0,0,0,0,0,0
"Aug 20, 06:00 am",28,0.9,46,190,70,180,20,7.29255,79.8891,0.00457331,26.4179,31.0688,30,29.6076,5.71056,0.335087
"Aug 20, 07:00 am",29,1.2,96,502,269,180,20,20.141,87.0215,0.0401868,27.618,32.7534,30,36.3843,10.4154,1.82369
"Aug 20, 08:00 am",31,1.3,123,660,484,180,20,33.1295,94.6097,0.0759424,27.0493,32.6927,30,45.1073,10.2134,3.7982
"Aug 20, 09:00 am",32,1.3,133,760,679,180,20,45.9635,103.835,0.0920706,26.2249,32.2974,30,52.4731,8.5573,5.5963
"Aug 20, 10:00 am",34,1.3,139,815,831,180,20,58.1617,117.212,0.0830912,25.3107,31.6943,30,59.436,6.21576,6.97238
"Aug 20, 11:00 am",35,1.4,142,842,925,180,20,68.3586,141.149,0.0760356,24.8745,31.4299,30,62.6411,5.11157,7.75252
"Aug 20, 12:00 pm",36,1.6,156,831,949,180,20,72.4282,184.213,0.0755008,24.7807,31.3917,30,63.319,4.90765,8.00614
"Aug 20, 01:00 pm",36,1.7,152,824,910,180,20,66.8379,224.201,0.0816072,25.0205,31.5585,30,61.5823,5.54406,7.66505
