"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"May 26, 08:00 pm",17,0.9,0,0,0,0,0,-11.6828,311.504,0,0,0,0,0,0,0
"May 26, 09:00 pm",15,1,0,0,0,0,0,-19.4694,323.596,0,0,0,0,0,0,0
"May 26, 10:00 pm",14,1.1,0,0,0,0,0,-25.1497,337.464,0,0,0,0,0,0,0
"May 26, 11:00 pm",14,1.2,0,0,0,0,0,-28.1094,352.828,0,0,0,0,0,0,0
"May 27, 12:00 am",13,1.2,0,0,0,0,0,-27.9431,8.74901,0,0,0,0,0,0,0
"May 27, 01:00 am",11,1.3,0,0,0,0,0,-24.6753,23.9885,0,0,0,0,0,0,0
"May 27, 02:00 am",10,1.3,0,0,0,0,0,-18.7458,37.6708,0,0,0,0,0,0,0
"May 27, 03:00 am",9,1.4,0,0,0,0,0,-10.7754,49.5786,0,0,0,0,0,0,0
"May 27, 04:00 am",10,1.6,0,0,0,0,0,-1.34785,59.9673,0,0,0,0,0,0,0
"May 27, 05:00 am",13,2.4,52,262,91,180,20,8.61462,69.2955,0.00828927,28.8089,33.4244,30,14.0631,11.4731,0.325282
"May 27, 06:00 am",17,2.7,102,454,254,180,20,19.6242,78.0971,0.0389517,29.5834,34.5845,30,21.4811,12.1218,1.45799
"May 27, 07:00 am",20,2,108,709,474,180,20,31.0368,87.0016,0.0870759,28.9925,34.5115,30,31.0373,12.787,3.37501
