"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 24, 03:00 pm",12,0.5,100,78,120,180,20,14.8657,231.081,0.0307932,29.9287,34.8265,30,17.2489,13.7274,1.13562
"Nov 24, 04:00 pm",9,0.3,28,290,51,180,20,4.75713,240.834,0.0170905,29.8548,34.5834,30,12.9676,9.90646,0.631469
"Nov 24, 05:00 pm",7,0.3,0,0,0,0,0,-6.0345,249.313,0,0,0,0,0,0,0
"Nov 24, 06:00 pm",6,0.3,0,0,0,0,0,-17.8312,257.091,0,0,0,0,0,0,0
"Nov 24, 07:00 pm",6,0.3,0,0,0,0,0,-29.9966,264.774,0,0,0,0,0,0,0
"Nov 24, 08:00 pm",5,0.3,0,0,0,0,0,-42.3122,273.177,0,0,0,0,0,0,0
"Nov 24, 09:00 pm",5,0.3,0,0,0,0,0,-54.4974,283.845,0,0,0,0,0,0,0
"Nov 24, 10:00 pm",4,0.3,0,0,0,0,0,-65.9294,300.809,0,0,0,0,0,0,0
"Nov 24, 11:00 pm",4,0.3,0,0,0,0,0,-74.3529,336.013,0,0,0,0,0,0,0
"Nov 25, 12:00 am",3,0.3,0,0,0,0,0,-73.6077,30.4286,0,0,0,0,0,0,0
"Nov 25, 01:00 am",3,0.3,0,0,0,0,0,-64.5113,62.1664,0,0,0,0,0,0,0
"Nov 25, 02:00 am",3,0.3,0,0,0,0,0,-52.9162,77.868,0,0,0,0,0,0,0
"Nov 25, 03:00 am",2,0.3,0,0,0,0,0,-40.6969,88.096,0,0,0,0,0,0,0
"Nov 25, 04:00 am",2,0.3,0,0,0,0,0,-28.3963,96.3449,0,0,0,0,0,0,0
"Nov 25, 05:00 am",1,0.2,0,0,0,0,0,-16.2787,104.007,0,0,0,0,0,0,0
"Nov 25, 06:00 am",1,0.2,0,0,0,0,0,-4.563,111.852,0,0,0,0,0,0,0
"Nov 25, 07:00 am",3,0.3,30,463,78,180,20,6.07168,120.474,0.0300409,31.082,35.9288,31.082,9.13718,11.6292,1.06454
"Nov 25, 08:00 am",6,0.4,55,748,261,180,20,16.025,130.444,0.0903988,30.3208,35.7957,30.3208,21.7754,13.7846,3.29454
"Nov 25, 09:00 am",9,0.4,67,865,426,180,20,24.5143,142.324,0.132255,28.9849,34.931,30,32.7823,13.4667,5.13076
"Nov 25, 10:00 am",12,0.5,73,923,545,180,20,30.7934,156.475,0.149529,27.9681,34.2117,30,40.3641,12.408,6.35104
"Nov 25, 11:00 am",13,0.6,73,949,605,180,20,34.0823,172.623,0.156168,27.586,33.9719,30,43.1489,11.8476,6.95528
"Nov 25, 12:00 pm",14,0.5,69,953,600,180,20,33.8422,189.524,0.149935,27.3498,33.7276,30,44.8315,11.4466,6.91878
"Nov 25, 01:00 pm",14,0.5,65,925,529,180,20,30.1163,205.456,0.142618,27.7786,33.9887,30,41.679,12.1279,6.20275
"Nov 25, 02:00 pm",13,0.4,58,860,401,180,20,23.4985,219.298,0.121321,28.5737,34.4587,30,35.5044,13.0511,4.85556
"Nov 25, 03:00 pm",12,0.3,47,726,232,180,20,14.7733,230.89,0.0792571,29.5109,34.9214,30,26.8043,13.2476,2.98079
"Nov 25, 04:00 pm",9,0.4,23,397,55,180,20,4.68991,240.639,0.0191763,29.9273,34.6822,30,13.429,9.54502,0.706715
"Nov 25, 05:00 pm",7,0.4,0,0,0,0,0,-6.08564,249.112,0,0,0,0,0,0,0
"Nov 25, 06:00 pm",6,0.3,0,0,0,0,0,-17.8693,256.878,0,0,0,0,0,0,0
"Nov 25, 07:00 pm",6,0.3,0,0,0,0,0,-30.0268,264.537,0,0,0,0,0,0,0
"Nov 25, 08:00 pm",6,0.3,0,0,0,0,0,-42.3411,272.899,0,0,0,0,0,0,0
"Nov 25, 09:00 pm",5,0.3,0,0,0,0,0,-54.5356,283.493,0,0,0,0,0,0,0
"Nov 25, 10:00 pm",4,0.3,0,0,0,0,0,-66,300.326,0,0,0,0,0,0,0
"Nov 25, 11:00 pm",3,0.3,0,0,0,0,0,-74.5054,335.485,0,0,0,0,0,0,0
"Nov 26, 12:00 am",2,0.3,0,0,0,0,0,-73.8113,30.5041,0,0,0,0,0,0,0
"Nov 26, 01:00 am",2,0.3,0,0,0,0,0,-64.6877,62.4122,0,0,0,0,0,0,0
"Nov 26, 02:00 am",1,0.3,0,0,0,0,0,-53.076,78.082,0,0,0,0,0,0,0
"Nov 26, 03:00 am",1,0.3,0,0,0,0,0,-40.8517,88.2729,0,0,0,0,0,0,0
"Nov 26, 04:00 am",0,0.3,0,0,0,0,0,-28.5525,96.4946,0,0,0,0,0,0,0
"Nov 26, 05:00 am",0,0.3,0,0,0,0,0,-16.44,104.137,0,0,0,0,0,0,0
"Nov 26, 06:00 am",0,0.3,0,0,0,0,0,-4.7323,111.965,0,0,0,0,0,0,0
"Nov 26, 07:00 am",1,0.4,29,467,76,180,20,5.89627,120.57,0.0298272,31.4003,36.2326,31.4003,6.90284,11.6133,1.0457
"Nov 26, 08:00 am",4,0.5,55,747,258,180,20,15.836,130.519,0.0908658,30.6865,36.1467,30.6865,19.2324,13.9301,3.26989
"Nov 26, 09:00 am",7,0.6,66,871,424,180,20,24.3158,142.367,0.135826,29.4598,35.3976,30,29.4589,13.8178,5.1269
"Nov 26, 10:00 am",8,0.7,72,927,543,180,20,30.5911,156.471,0.160587,28.7536,34.986,30,34.7984,13.3297,6.33338
"Nov 26, 11:00 am",9,0.7,74,950,604,180,20,33.887,172.561,0.168782,28.2638,34.6418,30,38.3253,12.8026,6.9411
"Nov 26, 12:00 pm",9,0.6,71,955,601,180,20,33.667,189.403,0.16656,28.162,34.5362,30,39.0462,12.6797,6.91991
"Nov 26, 01:00 pm",10,0.6,68,930,533,180,20,29.9704,205.296,0.153939,28.4249,34.6379,30,37.1125,12.9865,6.2387
"Nov 26, 02:00 pm",10,0.5,61,875,408,180,20,23.3841,219.118,0.127943,29.0412,34.9416,30,32.2895,13.492,4.94521
"Nov 26, 03:00 pm",8,0.4,48,754,239,180,20,14.6873,230.702,0.0838152,30.1124,35.5363,30.1124,22.855,13.5427,3.0766
"Nov 26, 04:00 pm",5,0.2,24,434,57,180,20,4.62873,240.447,0.0206584,30.5159,35.2707,30.5159,10.0351,9.5737,0.745921
"Nov 26, 05:00 pm",3,0.2,0,0,0,0,0,-6.1308,248.915,0,0,0,0,0,0,0
"Nov 26, 06:00 pm",2,0.3,0,0,0,0,0,-17.9015,256.669,0,0,0,0,0,0,0
"Nov 26, 07:00 pm",2,0.2,0,0,0,0,0,-30.0511,264.306,0,0,0,0,0,0,0
"Nov 26, 08:00 pm",1,0.2,0,0,0,0,0,-42.3638,272.627,0,0,0,0,0,0,0
"Nov 26, 09:00 pm",0,0.2,0,0,0,0,0,-54.5671,283.147,0,0,0,0,0,0,0
"Nov 26, 10:00 pm",0,0.2,0,0,0,0,0,-66.0629,299.848,0,0,0,0,0,0,0
"Nov 26, 11:00 pm",0,0.2,0,0,0,0,0,-74.6497,334.947,0,0,0,0,0,0,0
"Nov 27, 12:00 am",0,0.2,0,0,0,0,0,-74.0102,30.5616,0,0,0,0,0,0,0
"Nov 27, 01:00 am",0,0.4,0,0,0,0,0,-64.8617,62.645,0,0,0,0,0,0,0
"Nov 27, 02:00 am",0,0.6,0,0,0,0,0,-53.2344,78.2858,0,0,0,0,0,0,0
"Nov 27, 03:00 am",0,0.8,0,0,0,0,0,-41.0055,88.4413,0,0,0,0,0,0,0
"Nov 27, 04:00 am",0,0.9,0,0,0,0,0,-28.7076,96.6368,0,0,0,0,0,0,0
"Nov 27, 05:00 am",0,0.9,0,0,0,0,0,-16.6002,104.259,0,0,0,0,0,0,0
"Nov 27, 06:00 am",0,0.8,0,0,0,0,0,-4.89998,112.072,0,0,0,0,0,0,0
"Nov 27, 07:00 am",1,0.5,26,470,72,180,20,5.72322,120.66,0.0288773,31.407,36.2286,31.407,6.60638,11.4527,1.0121
"Nov 27, 08:00 am",4,0.3,49,743,248,180,20,15.65,130.588,0.0882487,30.5883,36.0299,30.5883,19.7709,13.8696,3.18623
"Nov 27, 09:00 am",8,0.3,60,853,409,180,20,24.1214,142.404,0.128464,29.1397,35.0365,30,31.5913,13.5934,4.93471
"Nov 27, 10:00 am",11,0.4,67,904,525,180,20,30.3941,156.463,0.147051,28.1175,34.311,30,39.2684,12.6108,6.14437
"Nov 27, 11:00 am",13,0.5,71,923,583,180,20,33.6978,172.495,0.15142,27.5979,33.9331,30,43.0499,11.8605,6.73775
"Nov 27, 12:00 pm",14,0.5,71,921,579,180,20,33.4984,189.281,0.148067,27.4807,33.8079,30,43.8803,11.6638,6.70251
"Nov 27, 01:00 pm",15,0.5,69,890,511,180,20,29.8314,205.135,0.137675,27.7488,33.9157,30,41.8385,12.0737,6.01404
"Nov 27, 02:00 pm",14,0.4,63,825,389,180,20,23.2764,218.939,0.117836,28.4894,34.3509,30,36.0231,12.9522,4.75135
"Nov 27, 03:00 pm",13,0.3,51,688,224,180,20,14.6078,230.517,0.0762602,29.4074,34.7962,30,27.3126,13.1848,2.8827
"Nov 27, 04:00 pm",10,0.2,24,359,52,180,20,4.57357,240.259,0.0178376,29.6873,34.4318,30,14.4689,9.31542,0.663693
"Nov 27, 05:00 pm",9,0.3,0,0,0,0,0,-6.16998,248.722,0,0,0,0,0,0,0
"Nov 27, 06:00 pm",8,0.3,0,0,0,0,0,-17.9278,256.465,0,0,0,0,0,0,0
"Nov 27, 07:00 pm",8,0.3,0,0,0,0,0,-30.0695,264.08,0,0,0,0,0,0,0
"Nov 27, 08:00 pm",7,0.3,0,0,0,0,0,-42.3804,272.362,0,0,0,0,0,0,0
"Nov 27, 09:00 pm",7,0.3,0,0,0,0,0,-54.592,282.809,0,0,0,0,0,0,0
"Nov 27, 10:00 pm",6,0.3,0,0,0,0,0,-66.1181,299.377,0,0,0,0,0,0,0
"Nov 27, 11:00 pm",6,0.3,0,0,0,0,0,-74.7856,334.398,0,0,0,0,0,0,0
"Nov 28, 12:00 am",6,0.2,0,0,0,0,0,-74.2044,30.6005,0,0,0,0,0,0,0
"Nov 28, 01:00 am",5,0.2,0,0,0,0,0,-65.0333,62.8645,0,0,0,0,0,0,0
"Nov 28, 02:00 am",5,0.2,0,0,0,0,0,-53.3914,78.4792,0,0,0,0,0,0,0
"Nov 28, 03:00 am",5,0.2,0,0,0,0,0,-41.1581,88.601,0,0,0,0,0,0,0
"Nov 28, 04:00 am",5,0.2,0,0,0,0,0,-28.8617,96.7713,0,0,0,0,0,0,0
"Nov 28, 05:00 am",5,0.2,0,0,0,0,0,-16.759,104.375,0,0,0,0,0,0,0
"Nov 28, 06:00 am",5,0.2,0,0,0,0,0,-5.06595,112.171,0,0,0,0,0,0,0
"Nov 28, 07:00 am",6,0.3,33,84,41,180,20,5.55266,120.743,0.0117999,30.0719,34.7137,30.0719,8.40473,11.7931,0.432326
"Nov 28, 08:00 am",8,0.4,60,683,242,180,20,15.4672,130.649,0.0837924,30.1285,35.5515,30.1285,22.7386,13.67,3.07399
"Nov 28, 09:00 am",10,0.4,136,446,317,180,20,23.9312,142.435,0.0951987,29.6761,35.2275,30,26.5896,13.8821,3.55446
"Nov 28, 10:00 am",13,0.5,81,876,521,180,20,30.2023,156.449,0.144164,27.9553,34.1482,30,40.4112,12.3771,6.13496
"Nov 28, 11:00 am",14,0.5,86,893,579,180,20,33.5149,172.425,0.148129,27.468,33.7995,30,43.9703,11.6314,6.71741
"Nov 28, 12:00 pm",15,0.6,83,894,575,180,20,33.3367,189.158,0.146807,27.5011,33.8107,30,43.7273,11.6877,6.62748
"Nov 28, 01:00 pm",15,0.5,81,857,505,180,20,29.6993,204.975,0.136954,27.777,33.9315,30,41.6231,12.1057,5.96111
"Nov 28, 02:00 pm",14,0.4,74,778,380,180,20,23.1754,218.762,0.115173,28.5637,34.3913,30,35.3995,13.0271,4.61369
"Nov 28, 03:00 pm",13,0.3,59,629,216,180,20,14.5347,230.334,0.0734011,29.4578,34.8159,30,26.7307,13.2313,2.76731
"Nov 28, 04:00 pm",11,0.3,26,292,48,180,20,4.52444,240.074,0.0156644,29.4772,34.1965,30,14.8343,9.24672,0.588581
"Nov 28, 05:00 pm",10,0.3,0,0,0,0,0,-6.20319,248.532,0,0,0,0,0,0,0
"Nov 28, 06:00 pm",9,0.3,0,0,0,0,0,-17.9482,256.265,0,0,0,0,0,0,0
"Nov 28, 07:00 pm",9,0.3,0,0,0,0,0,-30.082,263.859,0,0,0,0,0,0,0
"Nov 28, 08:00 pm",8,0.3,0,0,0,0,0,-42.3911,272.102,0,0,0,0,0,0,0
"Nov 28, 09:00 pm",8,0.3,0,0,0,0,0,-54.6105,282.478,0,0,0,0,0,0,0
"Nov 28, 10:00 pm",7,0.3,0,0,0,0,0,-66.1657,298.912,0,0,0,0,0,0,0
"Nov 28, 11:00 pm",7,0.3,0,0,0,0,0,-74.913,333.841,0,0,0,0,0,0,0
"Nov 29, 12:00 am",7,0.3,0,0,0,0,0,-74.3938,30.62,0,0,0,0,0,0,0
