"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Jun 22, 06:00 am",15,1.6,62,635,253,180,20,17.6074,73.5881,0.0298762,29.5494,34.4509,30,19.6447,10.8588,1.11956
"Jun 22, 07:00 am",16,1.6,145,499,389,180,20,29.1584,81.7102,0.0703866,29.6064,34.9276,30,25.4208,13.1684,2.63451
"Jun 22, 08:00 am",18,1.7,89,854,648,180,20,40.9641,90.3526,0.123555,28.7091,34.6014,30,34.5755,12.9438,4.89002
"Jun 22, 09:00 am",19,1.8,97,898,812,180,20,52.7469,100.804,0.152124,27.9966,34.2599,30,40.1789,12.2288,6.43927
"Jun 22, 10:00 am",20,1.9,102,925,934,180,20,63.9964,116.136,0.166173,27.417,33.9432,30,44.3546,11.3742,7.5677
"Jun 22, 11:00 am",21,2.1,107,935,1002,180,20,73.1291,145.157,0.172403,27.1297,33.7995,30,46.3338,10.8904,8.19077
"Jun 22, 12:00 pm",21,2.4,109,936,1013,180,20,75.1486,196.592,0.178944,27.2812,33.9736,30,45.2277,11.1548,8.29207
"Jun 22, 01:00 pm",20,2.6,117,911,962,180,20,67.974,235.015,0.179456,27.7401,34.3212,30,42.0155,11.8686,7.81208
"Jun 22, 02:00 pm",19,2.7,111,891,861,180,20,57.2358,254.093,0.167941,28.302,34.6659,30,38.0511,12.6124,6.88135
"Jun 22, 03:00 pm",18,2.9,103,853,712,180,20,45.5728,265.897,0.141879,29.0132,35.0444,30,32.7554,13.2791,5.49469
"Jun 22, 04:00 pm",17,3,91,790,530,180,20,33.737,275.036,0.100076,29.6361,35.2359,30,27.1024,13.3863,3.7435
"Jun 22, 05:00 pm",16,3,76,674,329,180,20,22.0571,283.255,0.0488945,29.8451,34.9416,30,21.315,12.1603,1.81038
"Jun 22, 06:00 pm",14,3.1,52,448,135,180,20,10.7901,291.434,0.00986641,28.8493,33.494,30,15.2788,9.5811,0.385921
"Jun 22, 07:00 pm",13,3.3,0,0,0,180,20,0.591331,300.166,0,0,0,0,0,0,0
"Jun 22, 08:00 pm",12,3.5,0,0,0,0,0,-9.10605,309.959,0,0,0,0,0,0,0
"Jun 22, 09:00 pm",12,3.6,0,0,0,0,0,-17.4068,321.267,0,0,0,0,0,0,0
"Jun 22, 10:00 pm",12,3.6,0,0,0,0,0,-23.734,334.374,0,0,0,0,0,0,0
"Jun 22, 11:00 pm",12,3.5,0,0,0,0,0,-27.4583,349.138,0,0,0,0,0,0,0
"Jun 23, 12:00 am",11,3.3,0,0,0,0,0,-28.0923,4.76,0,0,0,0,0,0,0
"Jun 23, 01:00 am",11,3.3,0,0,0,0,0,-25.5423,19.9933,0,0,0,0,0,0,0
"Jun 23, 02:00 am",11,3.2,0,0,0,0,0,-20.1655,33.8034,0,0,0,0,0,0,0
"Jun 23, 03:00 am",11,3.1,0,0,0,0,0,-12.5668,45.8015,0,0,0,0,0,0,0
"Jun 23, 04:00 am",11,3.3,0,0,0,0,0,-3.354,56.142,0,0,0,0,0,0,0
"Jun 23, 05:00 am",12,3.6,34,339,72,180,20,6.55099,65.2339,0.00473619,28.3556,32.9011,30,12.494,11.6789,0.19456
"Jun 23, 06:00 am",13,3.6,63,642,256,180,20,17.5612,73.567,0.0307326,30.0707,34.963,30.0707,16.2547,11.0647,1.12767
"Jun 23, 07:00 am",15,3.5,81,777,459,180,20,29.111,81.69,0.0823713,30.1214,35.5312,30.1214,22.6975,13.2673,3.02253
"Jun 23, 08:00 am",16,3.3,94,852,652,180,20,40.9163,90.3307,0.130659,29.5953,35.4768,30,28.3877,13.6194,4.8995
"Jun 23, 09:00 am",17,3.1,104,896,816,180,20,52.6994,100.774,0.165551,28.9087,35.1674,30,33.7224,13.2271,6.45741
"Jun 23, 10:00 am",18,2.9,123,901,932,180,20,63.9513,116.083,0.183538,28.2841,34.7973,30,38.156,12.5787,7.52955
"Jun 23, 11:00 am",18,2.9,127,913,1001,180,20,73.0951,145.027,0.193803,28.0377,34.694,30,39.8224,12.2636,8.14511
"Jun 23, 12:00 pm",19,3,128,915,1013,180,20,75.1499,196.394,0.193603,27.9073,34.589,30,40.7381,12.0906,8.25337
"Jun 23, 01:00 pm",19,3.2,113,924,970,180,20,68.0008,234.9,0.189491,28.1545,34.7468,30,39.0386,12.424,7.87086
"Jun 23, 02:00 pm",18,3.4,108,904,868,180,20,57.2703,254.024,0.17546,28.7155,35.0888,30,35.1127,13.0507,6.93967
"Jun 23, 03:00 pm",18,3.5,101,863,718,180,20,45.6092,265.846,0.144547,29.1961,35.2342,30,31.4864,13.4234,5.53533
