"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 18, 10:00 am",20,0.2,72,944,615,180,20,35.0639,161.912,0.11338,26.112,32.4889,30,53.6773,8.67824,6.91655
"Nov 18, 11:00 am",21,0.2,75,956,651,180,20,37.1112,179.25,0.10589,25.728,32.1874,30,56.4724,7.69381,7.2901
"Nov 18, 12:00 pm",20,0.3,76,942,621,180,20,35.3605,196.67,0.118157,26.2159,32.6068,30,52.9393,8.96078,6.97644
"Nov 18, 01:00 pm",19,0.3,73,905,527,180,20,30.1488,212.322,0.120662,26.9427,33.1172,30,47.5585,10.5538,6.03316
"Nov 18, 02:00 pm",18,0.3,64,828,378,180,20,22.2849,225.435,0.105306,27.9554,33.7613,30,39.5533,12.178,4.49629
"Nov 18, 03:00 pm",16,0.2,39,677,187,180,20,12.6064,236.226,0.0612194,29.0683,34.3268,30,28.3926,12.5319,2.36004
"Nov 18, 04:00 pm",13,0.1,19,0,19,180,20,1.94983,245.297,0.00182577,27.186,31.659,30,13.676,6.47449,0.0960043
"Nov 18, 05:00 pm",11,0.1,0,0,0,0,0,-9.51474,253.278,0,0,0,0,0,0,0
"Nov 18, 06:00 pm",11,0.1,0,0,0,0,0,-21.6946,260.77,0,0,0,0,0,0,0
"Nov 18, 07:00 pm",10,0.1,0,0,0,0,0,-34.1356,268.438,0,0,0,0,0,0,0
"Nov 18, 08:00 pm",9,0.1,0,0,0,0,0,-46.6159,277.288,0,0,0,0,0,0,0
"Nov 18, 09:00 pm",8,0.1,0,0,0,0,0,-58.7822,289.481,0,0,0,0,0,0,0
"Nov 18, 10:00 pm",8,0.1,0,0,0,0,0,-69.6503,311.274,0,0,0,0,0,0,0
"Nov 18, 11:00 pm",7,0.1,0,0,0,0,0,-75.3932,357.43,0,0,0,0,0,0,0
"Nov 19, 12:00 am",6,0.1,0,0,0,0,0,-70.4759,45.9066,0,0,0,0,0,0,0
"Nov 19, 01:00 am",5,0.1,0,0,0,0,0,-59.8393,69.198,0,0,0,0,0,0,0
"Nov 19, 02:00 am",5,0.1,0,0,0,0,0,-47.7369,81.8943,0,0,0,0,0,0,0
"Nov 19, 03:00 am",5,0.1,0,0,0,0,0,-35.2744,90.9312,0,0,0,0,0,0,0
"Nov 19, 04:00 am",4,0.1,0,0,0,0,0,-22.8312,98.6622,0,0,0,0,0,0,0
"Nov 19, 05:00 am",4,0.1,0,0,0,0,0,-10.6341,106.149,0,0,0,0,0,0,0
"Nov 19, 06:00 am",4,0.1,0,0,0,180,20,0.996847,114.073,0,0,0,0,0,0,0
"Nov 19, 07:00 am",6,0.1,40,610,162,180,20,11.5872,123.03,0.0567719,30.5708,35.7154,30.5708,17.2853,13.1465,2.04937
"Nov 19, 08:00 am",8,0.2,143,38,157,180,20,21.3601,133.646,0.0369292,30.4979,35.4436,30.4979,14.7214,14.1086,1.33543
"Nov 19, 09:00 am",10,0.3,98,730,456,180,20,29.3809,146.524,0.131045,28.71,34.6727,30,34.7418,13.2238,5.18611
"Nov 19, 10:00 am",12,0.2,74,950,616,180,20,34.8266,161.928,0.146654,27.2038,33.585,30,45.876,11.1593,6.93256
"Nov 19, 11:00 am",13,0.2,94,857,608,180,20,36.8791,179.188,0.142212,27.1525,33.5013,30,46.2252,11.0288,6.78866
"Nov 19, 12:00 pm",13,0.2,252,302,426,180,20,35.1502,196.535,0.106495,28.7188,34.4475,30,33.969,13.0493,4.21189
"Nov 19, 01:00 pm",14,0.2,69,919,527,180,20,29.9703,212.142,0.133787,27.4983,33.676,30,43.6281,11.6391,6.05638
"Nov 19, 02:00 pm",13,0.1,62,837,377,180,20,22.1392,225.233,0.11138,28.4573,34.2605,30,36.0512,12.8353,4.50445
"Nov 19, 03:00 pm",11,0.1,49,655,190,180,20,12.4897,236.016,0.0637911,29.7366,34.9866,30,23.8847,12.9769,2.37358
"Nov 19, 04:00 pm",9,0.1,17,0,17,180,20,1.8644,245.08,0.00186854,27.691,32.1453,30,9.60482,7.40574,0.0857344
"Nov 19, 05:00 pm",7,0.1,0,0,0,0,0,-9.59168,253.051,0,0,0,0,0,0,0
"Nov 19, 06:00 pm",6,0.1,0,0,0,0,0,-21.7597,260.525,0,0,0,0,0,0,0
"Nov 19, 07:00 pm",5,0.1,0,0,0,0,0,-34.195,268.161,0,0,0,0,0,0,0
"Nov 19, 08:00 pm",4,0.1,0,0,0,0,0,-46.6782,276.953,0,0,0,0,0,0,0
"Nov 19, 09:00 pm",4,0.1,0,0,0,0,0,-58.8629,289.046,0,0,0,0,0,0,0
"Nov 19, 10:00 pm",3,0.1,0,0,0,0,0,-69.7843,310.701,0,0,0,0,0,0,0
"Nov 19, 11:00 pm",3,0.1,0,0,0,0,0,-75.6194,357.164,0,0,0,0,0,0,0
"Nov 20, 12:00 am",3,0.1,0,0,0,0,0,-70.6868,46.2266,0,0,0,0,0,0,0
"Nov 20, 01:00 am",2,0.1,0,0,0,0,0,-60.0125,69.5193,0,0,0,0,0,0,0
"Nov 20, 02:00 am",2,0.1,0,0,0,0,0,-47.8947,82.1553,0,0,0,0,0,0,0
"Nov 20, 03:00 am",2,0.1,0,0,0,0,0,-35.4291,91.1483,0,0,0,0,0,0,0
"Nov 20, 04:00 am",2,0.1,0,0,0,0,0,-22.9896,98.85,0,0,0,0,0,0,0
"Nov 20, 05:00 am",2,0.1,0,0,0,0,0,-10.8008,106.317,0,0,0,0,0,0,0
"Nov 20, 06:00 am",3,0.1,0,0,0,180,20,0.848103,114.223,0,0,0,0,0,0,0
"Nov 20, 07:00 am",5,0.1,48,590,164,180,20,11.3952,123.163,0.0574815,30.7144,35.8597,30.7144,16.3663,13.2186,2.06479
"Nov 20, 08:00 am",9,0.2,68,770,346,180,20,21.1509,133.755,0.10849,29.3476,35.0438,30,29.5088,13.5968,4.11696
"Nov 20, 09:00 am",12,0.2,80,851,495,180,20,29.1564,146.595,0.1345,28.003,34.0932,30,39.9399,12.4052,5.69624
"Nov 20, 10:00 am",14,0.2,88,886,591,180,20,34.5941,161.938,0.138236,27.0936,33.416,30,46.6311,10.918,6.67488
"Nov 20, 11:00 am",16,0.2,92,893,625,180,20,36.6528,179.121,0.131223,26.625,33.0145,30,50.0111,9.94266,6.96495
"Nov 20, 12:00 pm",17,0.2,91,879,594,180,20,34.9462,196.4,0.126909,26.6556,32.9864,30,49.7587,9.98386,6.70931
"Nov 20, 01:00 pm",18,0.2,87,830,500,180,20,29.7981,211.962,0.118987,27.1395,33.2436,30,46.0585,10.9278,5.73628
"Nov 20, 02:00 pm",17,0.2,79,732,353,180,20,21.9999,225.033,0.100569,28.1734,33.9028,30,37.7392,12.4698,4.18732
"Nov 20, 03:00 pm",15,0.1,59,533,173,180,20,12.3792,235.808,0.055791,29.2446,34.4385,30,26.4927,12.7352,2.127
"Nov 20, 04:00 pm",11,0.1,11,90,14,180,20,1.78473,244.866,0.00238241,27.6627,32.1453,30,11.8899,5.90363,0.10981
"Nov 20, 05:00 pm",10,0.1,0,0,0,0,0,-9.66275,252.827,0,0,0,0,0,0,0
"Nov 20, 06:00 pm",9,0.1,0,0,0,0,0,-21.8189,260.284,0,0,0,0,0,0,0
"Nov 20, 07:00 pm",9,0.1,0,0,0,0,0,-34.2484,267.887,0,0,0,0,0,0,0
"Nov 20, 08:00 pm",8,0.1,0,0,0,0,0,-46.734,276.623,0,0,0,0,0,0,0
"Nov 20, 09:00 pm",7,0.1,0,0,0,0,0,-58.9363,288.616,0,0,0,0,0,0,0
"Nov 20, 10:00 pm",7,0.1,0,0,0,0,0,-69.9101,310.126,0,0,0,0,0,0,0
"Nov 20, 11:00 pm",7,0.1,0,0,0,0,0,-75.8392,356.878,0,0,0,0,0,0,0
"Nov 21, 12:00 am",7,0.1,0,0,0,0,0,-70.8945,46.5343,0,0,0,0,0,0,0
"Nov 21, 01:00 am",8,0.1,0,0,0,0,0,-60.1842,69.8304,0,0,0,0,0,0,0
"Nov 21, 02:00 am",8,0.1,0,0,0,0,0,-48.0518,82.4078,0,0,0,0,0,0,0
"Nov 21, 03:00 am",8,0.1,0,0,0,0,0,-35.5834,91.3581,0,0,0,0,0,0,0
"Nov 21, 04:00 am",8,0.1,0,0,0,0,0,-23.1476,99.031,0,0,0,0,0,0,0
"Nov 21, 05:00 am",8,0.1,0,0,0,0,0,-10.9669,106.477,0,0,0,0,0,0,0
"Nov 21, 06:00 am",8,0.1,0,0,0,180,20,0.703321,114.367,0,0,0,0,0,0,0
"Nov 21, 07:00 am",10,0.1,59,475,150,180,20,11.2049,123.29,0.0501812,30.0459,35.1472,30.0459,20.0996,12.9993,1.84449
"Nov 21, 08:00 am",12,0.2,126,6,129,180,20,20.9443,133.858,0.0270801,29.8103,34.6687,30,17.0449,13.7822,1.00304
"Nov 21, 09:00 am",15,0.2,107,0,107,180,20,28.9357,146.659,0.0209284,29.2234,34.0247,30,19.0353,13.2957,0.797886
"Nov 21, 10:00 am",17,0.2,190,7,194,180,20,34.3666,161.943,0.0390372,29.1493,34.1701,30,24.5775,13.1946,1.49623
"Nov 21, 11:00 am",19,0.2,238,31,257,180,20,36.4325,179.052,0.0542407,28.7626,33.9674,30,29.7963,12.8693,2.1379
"Nov 21, 12:00 pm",20,0.2,255,263,405,180,20,34.7487,196.263,0.0919791,27.8424,33.5272,30,39.8338,11.913,3.99118
"Nov 21, 01:00 pm",20,0.2,101,766,480,180,20,29.6325,211.784,0.110857,27.0012,33.0515,30,46.9312,10.6053,5.50373
"Nov 21, 02:00 pm",19,0.2,102,0,102,180,20,21.8668,224.836,0.0193932,28.5977,33.4025,30,22.8927,12.7894,0.775566
"Nov 21, 03:00 pm",17,0.1,62,492,166,180,20,12.2747,235.602,0.0524437,28.9801,34.1538,30,27.9694,12.5452,2.03341
"Nov 21, 04:00 pm",15,0.2,12,60,13,180,20,1.71078,244.655,0.00161995,26.8648,31.3423,30,15.7374,4.78946,0.0969202
"Nov 21, 05:00 pm",14,0.2,0,0,0,0,0,-9.72794,252.607,0,0,0,0,0,0,0
"Nov 21, 06:00 pm",14,0.1,0,0,0,0,0,-21.8723,260.046,0,0,0,0,0,0,0
"Nov 21, 07:00 pm",14,0.1,0,0,0,0,0,-34.2958,267.618,0,0,0,0,0,0,0
"Nov 21, 08:00 pm",14,0.1,0,0,0,0,0,-46.7835,276.299,0,0,0,0,0,0,0
"Nov 21, 09:00 pm",13,0.1,0,0,0,0,0,-59.0026,288.191,0,0,0,0,0,0,0
"Nov 21, 10:00 pm",13,0.1,0,0,0,0,0,-70.0276,309.55,0,0,0,0,0,0,0
"Nov 21, 11:00 pm",13,0.1,0,0,0,0,0,-76.0525,356.571,0,0,0,0,0,0,0
"Nov 22, 12:00 am",13,0.1,0,0,0,0,0,-71.099,46.8291,0,0,0,0,0,0,0
"Nov 22, 01:00 am",13,0.1,0,0,0,0,0,-60.3543,70.1312,0,0,0,0,0,0,0
"Nov 22, 02:00 am",13,0.1,0,0,0,0,0,-48.2081,82.6516,0,0,0,0,0,0,0
"Nov 22, 03:00 am",13,0.1,0,0,0,0,0,-35.7371,91.5602,0,0,0,0,0,0,0
"Nov 22, 04:00 am",13,0.1,0,0,0,0,0,-23.305,99.205,0,0,0,0,0,0,0
"Nov 22, 05:00 am",13,0.1,0,0,0,0,0,-11.1322,106.631,0,0,0,0,0,0,0
"Nov 22, 06:00 am",13,0.1,0,0,0,0,0,0.562892,114.505,0,0,0,0,0,0,0
"Nov 22, 07:00 am",14,0.1,59,0,59,180,20,11.0165,123.41,0.0115025,28.8843,33.5575,30,16.3509,12.9501,0.4487
"Nov 22, 08:00 am",15,0.1,145,80,174,180,20,20.7404,133.954,0.0410168,29.4214,34.4525,30,23.0104,13.583,1.54774
"Nov 22, 09:00 am",17,0.2,39,0,39,180,20,28.7188,146.716,0.00660638,27.9484,32.5574,30,18.4519,11.6653,0.287081
"Nov 22, 10:00 am",19,0.2,193,10,199,180,20,34.1441,161.942,0.039424,28.852,33.8916,30,26.8009,12.9454,1.54277
"Nov 22, 11:00 am",20,0.2,102,0,102,180,20,36.2181,178.978,0.0184395,28.4155,33.215,30,23.8147,12.3725,0.751201
"Nov 22, 12:00 pm",21,0.2,159,0,159,180,20,34.5576,196.125,0.029805,28.5142,33.4587,30,27.0833,12.5452,1.20134
"Nov 22, 01:00 pm",20,0.1,207,54,233,180,20,29.4733,211.606,0.0503548,28.6075,33.781,30,30.4139,12.8147,2.0111
"Nov 22, 02:00 pm",19,0.1,36,0,36,180,20,21.74,224.64,0.00567814,27.5437,32.1464,30,20.3852,10.8691,0.266927
"Nov 22, 03:00 pm",18,0.1,18,0,18,180,20,12.1764,235.399,0.00219517,26.8285,31.3434,30,18.6908,8.41723,0.132446
"Nov 22, 04:00 pm",17,0.1,1,0,1,180,20,1.64252,244.447,0,0,0,0,0,0,0
"Nov 22, 05:00 pm",16,0.1,0,0,0,0,0,-9.78724,252.391,0,0,0,0,0,0,0
"Nov 22, 06:00 pm",15,0.1,0,0,0,0,0,-21.9197,259.813,0,0,0,0,0,0,0
"Nov 22, 07:00 pm",14,0.1,0,0,0,0,0,-34.3371,267.354,0,0,0,0,0,0,0
"Nov 22, 08:00 pm",13,0.1,0,0,0,0,0,-46.8265,275.979,0,0,0,0,0,0,0
"Nov 22, 09:00 pm",12,0.2,0,0,0,0,0,-59.0618,287.772,0,0,0,0,0,0,0
