"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 17, 09:00 am",-3,2.9,59,805,304,180,20,17.7621,143.327,0.120586,32.4435,38.0603,32.4435,8.08814,15.029,4.09416
"Nov 17, 10:00 am",-2,2.8,66,877,408,180,20,22.9956,157.384,0.154177,31.9045,37.8369,31.9045,12.4716,15.0254,5.33053
"Nov 17, 11:00 am",-1,2.7,71,897,460,180,20,25.7296,172.658,0.168845,31.5192,37.601,31.5192,15.2801,14.8949,5.91425
"Nov 17, 12:00 pm",0,2.6,75,874,453,180,20,25.6223,188.39,0.164994,31.3754,37.4354,31.3754,16.2703,14.8259,5.80708
"Nov 17, 01:00 pm",0,2.4,72,833,393,180,20,22.6878,203.592,0.146223,31.5417,37.4326,31.5417,14.9231,14.8515,5.11632
"Nov 17, 02:00 pm",0,1.9,64,747,285,180,20,17.2889,217.538,0.110343,31.7658,37.3382,31.7658,12.5116,14.6986,3.82986
"Nov 17, 03:00 pm",0,1,46,571,144,180,20,9.97475,230.014,0.0593699,31.8389,36.9519,31.8389,8.75243,13.682,2.05345
"Nov 17, 04:00 pm",-2,0.6,14,0,14,180,20,1.50772,241.216,0.00190121,29.285,33.6928,30,-1.56884,9.14991,0.0720212
"Nov 17, 05:00 pm",-2,1.1,0,0,0,0,0,-8.03322,251.561,0,0,0,0,0,0,0
"Nov 17, 06:00 pm",-2,1.8,0,0,0,0,0,-18.3477,261.58,0,0,0,0,0,0,0
"Nov 17, 07:00 pm",-2,2.5,0,0,0,0,0,-28.933,271.931,0,0,0,0,0,0,0
