"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 16, 10:00 am",4,4,159,39,175,180,20,23.6302,150.87,0.0436266,31.7264,36.6919,31.7264,7.45957,14.6546,1.5138
"Nov 16, 11:00 am",5,3.8,168,13,174,180,20,27.7091,165.954,0.0393585,31.505,36.4359,31.505,8.25109,14.4695,1.37559
"Nov 16, 12:00 pm",6,3.6,112,0,112,180,20,28.8644,182.018,0.0234705,30.9586,35.7345,30.9586,8.03869,14.1717,0.834844
"Nov 16, 01:00 pm",6,3.5,175,26,187,180,20,26.9281,197.926,0.0431549,31.3857,36.3606,31.3857,9.73702,14.4513,1.51453
"Nov 16, 02:00 pm",6,3.6,97,0,97,180,20,22.1755,212.626,0.0204689,30.8377,35.579,30.8377,7.7751,14.214,0.730961
"Nov 16, 03:00 pm",6,3.3,41,0,41,180,20,15.1717,225.644,0.00819246,29.8594,34.4408,30,6.76899,13.7669,0.302338
"Nov 16, 04:00 pm",5,2.5,40,85,50,180,20,6.56433,237.075,0.0149044,30.6161,35.2881,30.6161,6.69439,12.7713,0.536067
"Nov 16, 05:00 pm",4,2.6,0,0,0,0,0,-2.82722,247.322,0,0,0,0,0,0,0
"Nov 16, 06:00 pm",4,3.1,0,0,0,0,0,-13.3889,256.909,0,0,0,0,0,0,0
"Nov 16, 07:00 pm",3,3,0,0,0,0,0,-24.3669,266.448,0,0,0,0,0,0,0
"Nov 16, 08:00 pm",3,3,0,0,0,0,0,-35.4564,276.737,0,0,0,0,0,0,0
"Nov 16, 09:00 pm",2,3.3,0,0,0,0,0,-46.2749,289.031,0,0,0,0,0,0,0
"Nov 16, 10:00 pm",1,3.5,0,0,0,0,0,-56.1546,305.621,0,0,0,0,0,0,0
"Nov 16, 11:00 pm",1,3.7,0,0,0,0,0,-63.6579,330.351,0,0,0,0,0,0,0
"Nov 17, 12:00 am",1,3.8,0,0,0,0,0,-66.1514,4.41328,0,0,0,0,0,0,0
"Nov 17, 01:00 am",1,3.7,0,0,0,0,0,-62.1805,36.7287,0,0,0,0,0,0,0
"Nov 17, 02:00 am",1,3.9,0,0,0,0,0,-53.9023,59.0929,0,0,0,0,0,0,0
"Nov 17, 03:00 am",1,4.6,0,0,0,0,0,-43.7096,74.3442,0,0,0,0,0,0,0
"Nov 17, 04:00 am",1,4.9,0,0,0,0,0,-32.7895,85.9971,0,0,0,0,0,0,0
"Nov 17, 05:00 am",1,4.7,0,0,0,0,0,-21.7102,96.0186,0,0,0,0,0,0,0
"Nov 17, 06:00 am",1,4.7,0,0,0,0,0,-10.8231,105.514,0,0,0,0,0,0,0
"Nov 17, 07:00 am",1,4.9,0,0,0,0,0,-0.43175,115.218,0,0,0,0,0,0,0
"Nov 17, 08:00 am",1,5.3,46,441,112,180,20,8.66537,125.713,0.0441972,32.2214,37.1698,32.2214,4.14715,13.4696,1.50896
"Nov 17, 09:00 am",3,6,69,657,260,180,20,16.9113,137.501,0.0982138,32.2018,37.6437,32.2018,8.97997,14.8041,3.3596
"Nov 17, 10:00 am",6,6.5,129,463,313,180,20,23.3875,150.925,0.105392,31.8038,37.3309,31.8038,12.0637,14.8866,3.65309
"Nov 17, 11:00 am",8,6.7,168,415,360,180,20,27.4614,165.954,0.115415,31.4975,37.1293,31.4975,14.5635,14.7486,4.0423
"Nov 17, 12:00 pm",9,6.7,213,139,280,180,20,28.6227,181.957,0.076779,31.3896,36.6857,31.3896,13.4174,14.5486,2.69678
"Nov 17, 01:00 pm",10,6.6,191,241,299,180,20,26.7037,197.81,0.0885694,31.2497,36.6599,31.2497,15.1484,14.566,3.12635
"Nov 17, 02:00 pm",10,6.4,125,431,286,180,20,21.9753,212.47,0.0948722,31.2304,36.6975,31.2304,15.6226,14.6008,3.35155
"Nov 17, 03:00 pm",9,5.7,9,0,9,180,20,14.9975,225.463,0.00134627,27.4147,31.8443,30,9.12163,10.33,0.0662788
"Nov 17, 04:00 pm",8,4.8,2,0,2,180,20,6.41517,236.879,0,25.4342,29.7329,30,8.0298,0,0.0139183
"Nov 17, 05:00 pm",6,4.3,0,0,0,0,0,-2.96065,247.114,0,0,0,0,0,0,0
"Nov 17, 06:00 pm",5,4.1,0,0,0,0,0,-13.5093,256.687,0,0,0,0,0,0,0
"Nov 17, 07:00 pm",4,4.4,0,0,0,0,0,-24.4805,266.207,0,0,0,0,0,0,0
"Nov 17, 08:00 pm",4,4.8,0,0,0,0,0,-35.571,276.467,0,0,0,0,0,0,0
"Nov 17, 09:00 pm",4,4.9,0,0,0,0,0,-46.4015,288.722,0,0,0,0,0,0,0
"Nov 17, 10:00 pm",4,4.6,0,0,0,0,0,-56.3096,305.273,0,0,0,0,0,0,0
"Nov 17, 11:00 pm",4,4.2,0,0,0,0,0,-63.8609,330.032,0,0,0,0,0,0,0
"Nov 18, 12:00 am",3,3.9,0,0,0,0,0,-66.3943,4.32764,0,0,0,0,0,0,0
