"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Aug 9, 02:00 am",27,1,0,0,0,0,0,-37.8214,35.8356,0,0,0,0,0,0,0
"Aug 9, 03:00 am",26,1.1,0,0,0,0,0,-28.8079,49.4495,0,0,0,0,0,0,0
"Aug 9, 04:00 am",26,1.2,0,0,0,0,0,-17.9717,59.903,0,0,0,0,0,0,0
"Aug 9, 05:00 am",26,1.2,0,0,0,0,0,-6.03779,68.233,0,0,0,0,0,0,0
"Aug 9, 06:00 am",27,1.2,36,179,55,180,20,6.13872,75.2862,0.00196651,26.0447,30.6275,30,27.913,4.06568,0.214088
"Aug 9, 07:00 am",28,1.3,126,133,169,180,20,19.0435,81.7298,0.02564,27.6654,32.6085,30,32.4396,10.8895,1.1597
"Aug 9, 08:00 am",28,1.3,209,316,378,180,20,32.2345,88.2029,0.0634042,27.7545,33.1442,30,38.4693,11.478,2.79837
"Aug 9, 09:00 am",29,1.4,275,381,547,180,20,45.4801,95.5934,0.0883746,27.2368,32.9847,30,44.3176,10.701,4.23063
"Aug 9, 10:00 am",29,1.6,121,825,825,180,20,58.5127,105.795,0.116929,26.3942,32.7023,30,51.6104,9.18989,6.61223
"Aug 9, 11:00 am",30,1.8,124,853,929,180,20,70.5711,124.818,0.120101,25.9901,32.5001,30,54.5917,8.30932,7.50476
"Aug 9, 12:00 pm",30,2.1,472,317,783,180,20,77.8862,173.151,0.116961,26.6869,32.896,30,49.4176,9.59798,6.1797
"Aug 9, 01:00 pm",30,2.3,399,450,829,180,20,72.6362,228.855,0.124407,26.6334,32.9432,30,49.9056,9.59035,6.61982
"Aug 9, 02:00 pm",30,2.4,396,340,694,180,20,61.0101,251.393,0.112154,27.1155,33.1521,30,46.093,10.4931,5.44405
"Aug 9, 03:00 pm",30,2.4,319,341,573,180,20,48.0716,262.603,0.0964598,27.441,33.238,30,43.1003,11.0959,4.44206
"Aug 9, 04:00 pm",29,2.2,233,296,402,180,20,34.8328,270.333,0.0694278,27.8476,33.293,30,38.294,11.6875,3.0195
"Aug 9, 05:00 pm",29,1.9,131,298,241,180,20,21.604,276.892,0.0365115,27.7622,32.8387,30,34.4923,10.9458,1.61877
"Aug 9, 06:00 pm",28,1.5,47,226,81,180,20,8.59665,283.275,0.00502173,26.498,31.1542,30,29.4624,5.94102,0.34872
"Aug 9, 07:00 pm",28,1.4,0,0,0,0,0,-3.66028,290.142,0,0,0,0,0,0,0
"Aug 9, 08:00 pm",28,1.4,0,0,0,0,0,-15.7816,298.141,0,0,0,0,0,0,0
"Aug 9, 09:00 pm",28,1.4,0,0,0,0,0,-26.9192,308.08,0,0,0,0,0,0,0
"Aug 9, 10:00 pm",28,1.4,0,0,0,0,0,-36.418,320.985,0,0,0,0,0,0,0
"Aug 9, 11:00 pm",27,1.4,0,0,0,0,0,-43.2335,337.765,0,0,0,0,0,0,0
"Aug 10, 12:00 am",27,1.5,0,0,0,0,0,-46.0684,357.934,0,0,0,0,0,0,0
"Aug 10, 01:00 am",27,1.6,0,0,0,0,0,-44.1639,18.4919,0,0,0,0,0,0,0
"Aug 10, 02:00 am",27,1.7,0,0,0,0,0,-38.0469,36.0734,0,0,0,0,0,0,0
"Aug 10, 03:00 am",27,1.8,0,0,0,0,0,-28.991,49.7117,0,0,0,0,0,0,0
"Aug 10, 04:00 am",27,1.8,0,0,0,0,0,-18.1196,60.1697,0,0,0,0,0,0,0
"Aug 10, 05:00 am",27,1.7,0,0,0,0,0,-6.15888,68.5016,0,0,0,0,0,0,0
"Aug 10, 06:00 am",28,1.8,10,0,10,180,20,6.03912,75.5627,0,24.3424,28.7935,30,28.2425,0,0.0688606
"Aug 10, 07:00 am",29,2.1,107,1,107,180,20,18.955,82.0255,0.0162825,27.3249,32.1531,30,31.4764,10.5201,0.795782
"Aug 10, 08:00 am",29,2.4,99,694,468,180,20,32.152,88.5357,0.0789338,27.8167,33.3671,30,39.267,11.5589,3.44353
"Aug 10, 09:00 am",30,2.7,319,122,407,180,20,45.3945,95.9937,0.0707233,27.8108,33.2739,30,38.6919,11.5951,3.09161
"Aug 10, 10:00 am",30,2.9,346,365,657,180,20,58.4073,106.319,0.111784,27.3991,33.3677,30,43.9406,11.0456,5.16371
"Aug 10, 11:00 am",30,3.1,416,377,772,180,20,70.4053,125.545,0.127589,27.1703,33.3598,30,45.9616,10.6379,6.09914
"Aug 10, 12:00 pm",30,3.4,421,409,821,180,20,77.5997,173.466,0.136557,27.1307,33.4255,30,46.347,10.5902,6.55443
"Aug 10, 01:00 pm",30,3.5,439,347,771,180,20,72.3995,228.272,0.130379,27.3118,33.4963,30,44.9528,10.8795,6.08034
"Aug 10, 02:00 pm",30,3.6,372,390,713,180,20,60.8341,250.907,0.123497,27.4889,33.5625,30,43.5333,11.2238,5.6094
"Aug 10, 03:00 pm",30,3.5,343,103,419,180,20,47.9175,262.227,0.07392,27.9582,33.439,30,37.8103,11.807,3.16518
"Aug 10, 04:00 pm",29,3.3,163,1,163,180,20,34.6837,270.024,0.0272264,27.7722,32.7287,30,32.0704,11.429,1.20829
"Aug 10, 05:00 pm",28,2.7,135,34,148,180,20,21.4508,276.621,0.0242731,27.785,32.7006,30,31.0192,11.4706,1.07593
"Aug 10, 06:00 pm",28,2.2,50,52,58,180,20,8.43456,283.026,0.00530656,26.5656,31.2249,30,29.1465,7.15203,0.353584
"Aug 10, 07:00 pm",27,2.1,0,0,0,0,0,-3.84024,289.907,0,0,0,0,0,0,0
"Aug 10, 08:00 pm",27,2.1,0,0,0,0,0,-15.9833,297.916,0,0,0,0,0,0,0
"Aug 10, 09:00 pm",27,2.2,0,0,0,0,0,-27.1485,307.869,0,0,0,0,0,0,0
"Aug 10, 10:00 pm",27,2.2,0,0,0,0,0,-36.679,320.81,0,0,0,0,0,0,0
"Aug 10, 11:00 pm",27,2.2,0,0,0,0,0,-43.522,337.671,0,0,0,0,0,0,0
"Aug 11, 12:00 am",27,2.3,0,0,0,0,0,-46.3636,357.974,0,0,0,0,0,0,0
"Aug 11, 01:00 am",27,2.4,0,0,0,0,0,-44.4345,18.6636,0,0,0,0,0,0,0
"Aug 11, 02:00 am",27,2.4,0,0,0,0,0,-38.2742,36.3182,0,0,0,0,0,0,0
"Aug 11, 03:00 am",26,2.3,0,0,0,0,0,-29.1747,49.9802,0,0,0,0,0,0,0
"Aug 11, 04:00 am",26,2.2,0,0,0,0,0,-18.2677,60.4418,0,0,0,0,0,0,0
"Aug 11, 05:00 am",26,2.2,0,0,0,0,0,-6.27991,68.7752,0,0,0,0,0,0,0
"Aug 11, 06:00 am",27,2.5,33,82,42,180,20,5.9397,75.8439,0.00178949,26.0158,30.5926,30,27.6464,4.00454,0.203867
"Aug 11, 07:00 am",28,3,111,9,114,180,20,18.8665,82.3259,0.0181777,27.5834,32.4238,30,30.2206,11.1055,0.837998
"Aug 11, 08:00 am",29,3.3,109,0,109,180,20,32.0691,88.8734,0.0168342,27.4074,32.239,30,31.0454,10.6135,0.806399
"Aug 11, 09:00 am",29,3.6,63,0,63,180,20,45.308,96.3995,0.00778255,26.7848,31.4905,30,30.1256,8.48634,0.460276
"Aug 11, 10:00 am",30,3.8,384,335,669,180,20,58.2998,106.85,0.118027,27.6381,33.626,30,42.3069,11.4427,5.24916
"Aug 11, 11:00 am",30,4,328,19,346,180,20,70.2356,126.273,0.0600286,28.0388,33.3615,30,35.9082,11.7269,2.54756
"Aug 11, 12:00 pm",30,4.1,496,185,676,180,20,77.309,173.78,0.119197,27.6937,33.6833,30,41.921,11.3948,5.25883
"Aug 11, 01:00 pm",30,4.3,478,211,679,180,20,72.1564,227.701,0.120379,27.7388,33.7327,30,41.6119,11.4932,5.27719
"Aug 11, 02:00 pm",30,4.4,425,220,617,180,20,60.6522,250.421,0.110771,27.8759,33.749,30,40.3331,11.7326,4.77465
"Aug 11, 03:00 pm",29,4.3,328,300,550,180,20,47.7584,261.85,0.101658,28.1029,33.8523,30,38.3081,12.1372,4.26596
"Aug 11, 04:00 pm",29,3.9,201,18,212,180,20,34.5299,269.712,0.0364832,27.9993,33.056,30,32.6184,11.856,1.56124
"Aug 11, 05:00 pm",28,3.3,143,95,178,180,20,21.2933,276.347,0.0294437,27.9549,32.928,30,31.2555,11.6318,1.26938
"Aug 11, 06:00 pm",27,2.6,46,7,47,180,20,8.26846,282.776,0.00510897,26.6438,31.2884,30,27.9567,7.71692,0.327533
"Aug 11, 07:00 pm",27,2.3,0,0,0,0,0,-4.02425,289.669,0,0,0,0,0,0,0
"Aug 11, 08:00 pm",27,2.2,0,0,0,0,0,-16.1891,297.688,0,0,0,0,0,0,0
"Aug 11, 09:00 pm",27,2.2,0,0,0,0,0,-27.3821,307.655,0,0,0,0,0,0,0
"Aug 11, 10:00 pm",27,2.2,0,0,0,0,0,-36.9443,320.633,0,0,0,0,0,0,0
"Aug 11, 11:00 pm",27,2.3,0,0,0,0,0,-43.8151,337.577,0,0,0,0,0,0,0
"Aug 12, 12:00 am",27,2.4,0,0,0,0,0,-46.6629,358.018,0,0,0,0,0,0,0
"Aug 12, 01:00 am",27,2.5,0,0,0,0,0,-44.708,18.8418,0,0,0,0,0,0,0
"Aug 12, 02:00 am",27,2.5,0,0,0,0,0,-38.503,36.57,0,0,0,0,0,0,0
"Aug 12, 03:00 am",26,2.6,0,0,0,0,0,-29.3591,50.255,0,0,0,0,0,0,0
"Aug 12, 04:00 am",26,2.5,0,0,0,0,0,-18.4159,60.7194,0,0,0,0,0,0,0
"Aug 12, 05:00 am",26,2.5,0,0,0,0,0,-6.40085,69.0536,0,0,0,0,0,0,0
"Aug 12, 06:00 am",27,2.7,34,190,53,180,20,5.84045,76.1297,0.00169294,25.9914,30.5662,30,27.6378,3.65935,0.200281
"Aug 12, 07:00 am",28,3.2,81,516,247,180,20,18.778,82.6309,0.0349644,28.0079,33.0459,30,32.2164,10.6098,1.49477
"Aug 12, 08:00 am",29,3.5,227,173,319,180,20,31.9859,89.216,0.0565488,28.1258,33.4025,30,34.8469,12.0758,2.37493
"Aug 12, 09:00 am",29,3.7,124,755,660,180,20,45.2205,96.8107,0.119594,27.784,33.7619,30,41.2605,11.8485,5.21185
"Aug 12, 10:00 am",30,3.8,404,96,486,180,20,58.1904,107.385,0.0860308,27.9462,33.5552,30,38.723,11.7434,3.68481
"Aug 12, 11:00 am",30,3.9,136,835,922,180,20,70.0619,127.003,0.15394,27.049,33.5502,30,46.9893,10.6833,7.45262
"Aug 12, 12:00 pm",31,4,386,402,779,180,20,77.0141,174.093,0.133318,27.2793,33.5025,30,45.2282,10.8536,6.24594
"Aug 12, 01:00 pm",31,3.9,144,827,930,180,20,71.9072,227.143,0.15087,26.8854,33.4036,30,48.1659,10.3611,7.52988
"Aug 12, 02:00 pm",31,3.8,137,807,839,180,20,60.4645,249.937,0.140649,27.0854,33.4362,30,46.7022,10.7207,6.79533
"Aug 12, 03:00 pm",30,3.7,125,766,691,180,20,47.5941,261.471,0.122387,27.5711,33.617,30,42.899,11.5273,5.49188
"Aug 12, 04:00 pm",30,3.3,109,693,500,180,20,34.3715,269.398,0.086972,27.8419,33.4744,30,39.5722,11.7097,3.77668
"Aug 12, 05:00 pm",29,2.7,130,284,232,180,20,21.1316,276.072,0.0361403,27.8663,32.9291,30,33.5896,11.1287,1.57669
"Aug 12, 06:00 pm",28,2,45,263,82,180,20,8.09841,282.522,0.00473896,26.4696,31.1199,30,29.2956,5.64146,0.335666
"Aug 12, 07:00 pm",28,1.7,0,0,0,0,0,-4.21224,289.429,0,0,0,0,0,0,0
"Aug 12, 08:00 pm",28,1.6,0,0,0,0,0,-16.3989,297.457,0,0,0,0,0,0,0
"Aug 12, 09:00 pm",28,1.6,0,0,0,0,0,-27.6197,307.44,0,0,0,0,0,0,0
"Aug 12, 10:00 pm",28,1.7,0,0,0,0,0,-37.2141,320.454,0,0,0,0,0,0,0
"Aug 12, 11:00 pm",27,1.7,0,0,0,0,0,-44.1126,337.484,0,0,0,0,0,0,0
"Aug 13, 12:00 am",27,1.8,0,0,0,0,0,-46.9663,358.066,0,0,0,0,0,0,0
"Aug 13, 01:00 am",27,1.9,0,0,0,0,0,-44.9843,19.0267,0,0,0,0,0,0,0
"Aug 13, 02:00 am",27,1.9,0,0,0,0,0,-38.7334,36.8288,0,0,0,0,0,0,0
"Aug 13, 03:00 am",27,1.9,0,0,0,0,0,-29.5441,50.5359,0,0,0,0,0,0,0
"Aug 13, 04:00 am",27,1.9,0,0,0,0,0,-18.5642,61.0023,0,0,0,0,0,0,0
"Aug 13, 05:00 am",27,1.9,0,0,0,0,0,-6.52166,69.3368,0,0,0,0,0,0,0
"Aug 13, 06:00 am",28,2.2,1,0,1,180,20,5.74141,76.42,0,0,0,0,0,0,0
"Aug 13, 07:00 am",29,2.6,100,378,221,180,20,18.6894,82.9404,0.0315261,27.7698,32.7826,30,33.2804,10.5043,1.39801
"Aug 13, 08:00 am",29,2.7,35,0,35,180,20,31.9024,89.5634,0.00238761,26.0287,30.6398,30,29.7253,4.69705,0.258353
"Aug 13, 09:00 am",29,2.8,281,34,305,180,20,45.132,97.2271,0.0537264,28.0142,33.27,30,35.3514,11.8356,2.28898
"Aug 13, 10:00 am",30,3,406,247,616,180,20,58.0788,107.926,0.106394,27.5195,33.4081,30,42.8705,11.184,4.82691
"Aug 13, 11:00 am",30,3.1,465,241,691,180,20,69.8844,127.734,0.116678,27.3802,33.4053,30,44.2019,10.9218,5.39961
"Aug 13, 12:00 pm",30,3.2,478,278,749,180,20,76.7152,174.403,0.125659,27.2527,33.4008,30,45.3302,10.719,5.9266
"Aug 13, 01:00 pm",30,3.2,124,857,938,180,20,71.6519,226.596,0.14783,26.7223,33.2616,30,49.327,10.0469,7.62053
"Aug 13, 02:00 pm",30,3.1,117,839,846,180,20,60.271,249.453,0.138249,26.9589,33.32,30,47.6116,10.4865,6.84
"Aug 13, 03:00 pm",30,2.9,108,801,698,180,20,47.4249,261.091,0.118804,27.3008,33.3654,30,44.8437,11.0577,5.56793
"Aug 13, 04:00 pm",29,2.5,182,485,455,180,20,34.2087,269.082,0.0794752,27.852,33.4042,30,39.0285,11.7157,3.44963
"Aug 13, 05:00 pm",29,2.1,122,334,241,180,20,20.9657,275.794,0.0369437,27.7924,32.8719,30,34.3403,10.9226,1.62979
"Aug 13, 06:00 pm",28,1.6,46,60,54,180,20,7.92448,282.267,0.00449216,26.4383,31.084,30,29.2075,6.48874,0.325284
"Aug 13, 07:00 pm",28,1.5,0,0,0,0,0,-4.40416,289.187,0,0,0,0,0,0,0
"Aug 13, 08:00 pm",28,1.6,0,0,0,0,0,-16.6126,297.224,0,0,0,0,0,0,0
"Aug 13, 09:00 pm",28,1.6,0,0,0,0,0,-27.8614,307.221,0,0,0,0,0,0,0
"Aug 13, 10:00 pm",27,1.7,0,0,0,0,0,-37.4881,320.273,0,0,0,0,0,0,0
"Aug 13, 11:00 pm",27,1.8,0,0,0,0,0,-44.4146,337.39,0,0,0,0,0,0,0
"Aug 14, 12:00 am",27,1.9,0,0,0,0,0,-47.2736,358.117,0,0,0,0,0,0,0
"Aug 14, 01:00 am",27,1.9,0,0,0,0,0,-45.2633,19.2183,0,0,0,0,0,0,0
"Aug 14, 02:00 am",27,2,0,0,0,0,0,-38.965,37.0946,0,0,0,0,0,0,0
"Aug 14, 03:00 am",27,1.9,0,0,0,0,0,-29.7296,50.823,0,0,0,0,0,0,0
"Aug 14, 04:00 am",27,1.8,0,0,0,0,0,-18.7125,61.2905,0,0,0,0,0,0,0
"Aug 14, 05:00 am",27,1.7,0,0,0,0,0,-6.64229,69.6248,0,0,0,0,0,0,0
"Aug 14, 06:00 am",27,1.9,31,225,52,180,20,5.64259,76.7148,0.0011406,25.8397,30.4012,30,27.691,2.62858,0.181235
"Aug 14, 07:00 am",28,2.3,116,243,193,180,20,18.6009,83.2543,0.0292856,27.8476,32.8258,30,32.0623,10.9379,1.28325
"Aug 14, 08:00 am",29,2.4,91,710,465,180,20,31.8184,89.9154,0.0794647,27.8114,33.3694,30,39.334,11.5631,3.4684
"Aug 14, 09:00 am",29,2.4,303,327,534,180,20,45.0425,97.6485,0.0934867,27.6623,33.3901,30,41.2723,11.4809,4.1602
"Aug 14, 10:00 am",29,2.4,332,449,713,180,20,57.965,108.473,0.119021,27.177,33.2728,30,45.7786,10.6918,5.69934
"Aug 14, 11:00 am",29,2.5,425,54,476,180,20,69.7028,128.465,0.0825506,27.799,33.3907,30,39.6365,11.4334,3.60824
