"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 17, 04:00 pm",16,2.6,30,433,73,180,20,5.90173,244.004,0.024393,29.3841,34.2246,30,19.1681,10.6125,0.921594
"Nov 17, 05:00 pm",15,2.8,0,0,0,0,0,-5.7105,251.498,0,0,0,0,0,0,0
"Nov 17, 06:00 pm",15,3.1,0,0,0,0,0,-18.2526,258.257,0,0,0,0,0,0,0
"Nov 17, 07:00 pm",14,3.2,0,0,0,0,0,-31.1011,264.869,0,0,0,0,0,0,0
"Nov 17, 08:00 pm",14,3.2,0,0,0,0,0,-44.0839,272.112,0,0,0,0,0,0,0
"Nov 17, 09:00 pm",14,3.1,0,0,0,0,0,-56.9817,281.542,0,0,0,0,0,0,0
"Nov 17, 10:00 pm",14,2.8,0,0,0,0,0,-69.2487,297.963,0,0,0,0,0,0,0
"Nov 17, 11:00 pm",14,2.7,0,0,0,0,0,-78.1191,341.236,0,0,0,0,0,0,0
"Nov 18, 12:00 am",15,2.7,0,0,0,0,0,-74.6631,45.796,0,0,0,0,0,0,0
"Nov 18, 01:00 am",15,2.6,0,0,0,0,0,-63.4192,71.6295,0,0,0,0,0,0,0
"Nov 18, 02:00 am",15,2.4,0,0,0,0,0,-50.7311,83.5868,0,0,0,0,0,0,0
"Nov 18, 03:00 am",15,2.1,0,0,0,0,0,-37.763,91.661,0,0,0,0,0,0,0
"Nov 18, 04:00 am",16,1.9,0,0,0,0,0,-24.834,98.4799,0,0,0,0,0,0,0
"Nov 18, 05:00 am",16,1.7,0,0,0,0,0,-12.1264,105.094,0,0,0,0,0,0,0
"Nov 18, 06:00 am",16,1.7,0,0,0,0,0,0.26939,112.151,0,0,0,0,0,0,0
"Nov 18, 07:00 am",16,2.4,57,0,57,180,20,11.349,120.232,0.0108152,28.6801,33.3486,30,17.2796,12.7373,0.429236
"Nov 18, 08:00 am",17,3.1,83,703,345,180,20,21.9424,129.998,0.104942,29.6538,35.2976,30,27.1835,13.7686,3.92278
"Nov 18, 09:00 am",17,3.4,97,809,513,180,20,30.9535,142.197,0.147678,29.3079,35.3645,30,30.7285,13.7281,5.61984
"Nov 18, 10:00 am",18,3.3,103,868,631,180,20,37.5072,157.392,0.17212,28.7575,35.0949,30,34.8138,13.274,6.78633
"Nov 18, 11:00 am",18,3.3,102,898,687,180,20,40.5963,175.202,0.181991,28.5872,35.0382,30,36.0149,13.0978,7.27042
"Nov 18, 12:00 pm",19,3.3,93,913,675,180,20,39.5733,193.674,0.178317,28.4781,34.9119,30,36.793,12.9956,7.18888
"Nov 18, 01:00 pm",19,3.4,86,891,593,180,20,34.6679,210.346,0.163102,28.7788,35.0304,30,34.6372,13.3156,6.42086
"Nov 18, 02:00 pm",18,3.5,75,836,452,180,20,26.7867,224.034,0.133597,29.3462,35.2729,30,30.2244,13.7242,5.07222
