"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Apr 20, 01:00 am",6,1.6,0,0,0,0,0,-35.4573,25.3996,0,0,0,0,0,0,0
"Apr 20, 02:00 am",6,1.9,0,0,0,0,0,-29.0196,41.1526,0,0,0,0,0,0,0
"Apr 20, 03:00 am",6,2.2,0,0,0,0,0,-20.3589,54.3082,0,0,0,0,0,0,0
"Apr 20, 04:00 am",5,2.3,0,0,0,0,0,-10.2514,65.4195,0,0,0,0,0,0,0
"Apr 20, 05:00 am",6,2.8,0,0,0,180,20,0.707897,75.2267,0,0,0,0,0,0,0
"Apr 20, 06:00 am",8,3.5,70,217,114,180,20,11.7508,84.4525,0.0189176,30.4326,35.1668,30.4326,9.88771,12.1742,0.684956
"Apr 20, 07:00 am",10,4,136,375,285,180,20,23.3849,93.8369,0.0608244,30.9506,36.1192,30.9506,15.0799,13.817,2.16743
"Apr 20, 08:00 am",11,4.4,221,378,437,180,20,34.9008,104.303,0.0992094,30.8242,36.3522,30.8242,18.6784,14.1809,3.55388
"Apr 20, 09:00 am",12,4.4,304,361,564,180,20,45.8189,117.268,0.128915,30.4796,36.2899,30.4796,22.0939,14.0159,4.67609
"Apr 20, 10:00 am",13,4.3,287,558,747,180,20,55.2771,135.105,0.173313,29.8565,36.095,30,27.0248,13.7549,6.43276
"Apr 20, 11:00 am",14,4.1,319,566,818,180,20,61.5622,160.72,0.187301,29.4515,35.8474,30,29.8888,13.4864,7.07869
"Apr 20, 12:00 pm",15,3.9,301,612,843,180,20,62.3123,192.205,0.191335,29.1587,35.6211,30,31.9427,13.3003,7.34679
"Apr 20, 01:00 pm",15,3.7,260,643,800,180,20,57.139,219.754,0.1825,29.2187,35.5958,30,31.5448,13.3913,6.98282
"Apr 20, 02:00 pm",15,3.7,219,628,688,180,20,48.24,239.205,0.158323,29.5559,35.6868,30,29.0738,13.666,5.95077
"Apr 20, 03:00 pm",14,3.7,123,793,607,180,20,37.5743,253.069,0.139276,29.9295,35.8653,30,26.1838,13.8908,5.15184
"Apr 20, 04:00 pm",13,3.6,103,698,410,180,20,26.1604,263.98,0.088533,30.4247,35.8766,30.4247,20.9433,13.6616,3.2148
"Apr 20, 05:00 pm",11,2.8,71,525,203,180,20,14.5349,273.537,0.0334789,30.3738,35.2853,30.3738,14.8361,11.8129,1.21571
"Apr 20, 06:00 pm",9,2.2,20,141,27,180,20,3.17394,282.746,0.00164096,27.589,32.0324,30,9.33525,6.80058,0.0771161
"Apr 20, 07:00 pm",7,2.1,0,0,0,0,0,-7.61832,292.37,0,0,0,0,0,0,0
"Apr 20, 08:00 pm",5,1.9,0,0,0,0,0,-17.9391,303.124,0,0,0,0,0,0,0
"Apr 20, 09:00 pm",4,1.7,0,0,0,0,0,-26.9526,315.742,0,0,0,0,0,0,0
"Apr 20, 10:00 pm",3,1.5,0,0,0,0,0,-33.9359,330.842,0,0,0,0,0,0,0
"Apr 20, 11:00 pm",3,1.4,0,0,0,0,0,-38.0033,348.434,0,0,0,0,0,0,0
"Apr 21, 12:00 am",3,1.4,0,0,0,0,0,-38.427,7.29162,0,0,0,0,0,0,0
"Apr 21, 01:00 am",3,1.3,0,0,0,0,0,-35.1192,25.315,0,0,0,0,0,0,0
"Apr 21, 02:00 am",3,1.3,0,0,0,0,0,-28.7023,40.9975,0,0,0,0,0,0,0
"Apr 21, 03:00 am",2,1.5,0,0,0,0,0,-20.0657,54.1143,0,0,0,0,0,0,0
"Apr 21, 04:00 am",2,1.6,0,0,0,0,0,-9.97927,65.2044,0,0,0,0,0,0,0
"Apr 21, 05:00 am",3,1.6,0,0,0,180,20,0.918534,74.9972,0,0,0,0,0,0,0
"Apr 21, 06:00 am",6,1.8,57,518,164,180,20,11.9974,84.2086,0.0236628,30.762,35.5464,30.762,9.44847,11.0211,0.847374
"Apr 21, 07:00 am",8,1.9,85,727,377,180,20,23.6316,93.5757,0.0788114,30.8137,36.1568,30.8137,17.5927,13.5507,2.82294
"Apr 21, 08:00 am",10,1.7,203,455,466,180,20,35.156,104.022,0.104862,30.236,35.8463,30.236,23.0671,13.9342,3.83436
"Apr 21, 09:00 am",13,1.4,116,890,757,180,20,46.0946,116.973,0.163533,28.503,34.7951,30,36.6048,12.8913,6.58069
"Apr 21, 10:00 am",14,1.1,116,933,886,180,20,55.5862,134.841,0.172786,27.456,34.0387,30,44.0498,11.4909,7.81576
"Apr 21, 11:00 am",16,1,119,946,954,180,20,61.9032,160.633,0.164992,26.7057,33.4356,30,49.3449,10.1351,8.46354
"Apr 21, 12:00 pm",17,1,118,946,959,180,20,62.6386,192.436,0.160327,26.5411,33.2818,30,50.5239,9.79557,8.51209
"Apr 21, 01:00 pm",18,1,118,927,899,180,20,57.4055,220.154,0.154847,26.7205,33.3362,30,49.3161,10.1309,7.95844
"Apr 21, 02:00 pm",18,1.2,113,893,781,180,20,48.4534,239.609,0.151969,27.5184,33.877,30,43.6246,11.5686,6.83721
"Apr 21, 03:00 pm",18,1.3,103,836,615,180,20,37.7564,253.436,0.128392,28.3491,34.329,30,37.3084,12.6545,5.24393
"Apr 21, 04:00 pm",17,1.2,88,742,417,180,20,26.3284,264.313,0.0850436,29.1621,34.6502,30,29.6858,12.976,3.26031
"Apr 21, 05:00 pm",15,1.1,64,562,206,180,20,14.7013,273.846,0.032392,29.5224,34.4531,30,20.4808,11.3349,1.21563
"Apr 21, 06:00 pm",12,1.2,20,161,29,180,20,3.3408,283.041,0.00140524,27.083,31.5326,30,12.415,5.84034,0.0769918
"Apr 21, 07:00 pm",10,1.5,0,0,0,0,0,-7.42472,292.655,0,0,0,0,0,0,0
"Apr 21, 08:00 pm",10,1.9,0,0,0,0,0,-17.719,303.4,0,0,0,0,0,0,0
"Apr 21, 09:00 pm",10,2.2,0,0,0,0,0,-26.698,315.999,0,0,0,0,0,0,0
"Apr 21, 10:00 pm",9,2.2,0,0,0,0,0,-33.6427,331.055,0,0,0,0,0,0,0
"Apr 21, 11:00 pm",9,2.1,0,0,0,0,0,-37.6771,348.564,0,0,0,0,0,0,0
"Apr 22, 12:00 am",9,2,0,0,0,0,0,-38.0857,7.31012,0,0,0,0,0,0,0
"Apr 22, 01:00 am",8,2,0,0,0,0,0,-34.7847,25.2303,0,0,0,0,0,0,0
"Apr 22, 02:00 am",8,2,0,0,0,0,0,-28.3885,40.8435,0,0,0,0,0,0,0
"Apr 22, 03:00 am",8,1.9,0,0,0,0,0,-19.776,53.9218,0,0,0,0,0,0,0
"Apr 22, 04:00 am",8,1.9,0,0,0,0,0,-9.71059,64.9908,0,0,0,0,0,0,0
"Apr 22, 05:00 am",8,2.2,0,0,0,180,20,1.13218,74.7689,0,0,0,0,0,0,0
"Apr 22, 06:00 am",10,2.6,88,239,138,180,20,12.2403,83.9657,0.023122,30.264,35.0584,30.264,12.6647,12.2943,0.842344
"Apr 22, 07:00 am",12,2.4,143,468,333,180,20,23.8743,93.3151,0.0691536,30.4121,35.6845,30.4121,19.6433,13.5629,2.51092
"Apr 22, 08:00 am",15,2,183,586,522,180,20,35.407,103.74,0.114782,29.4779,35.223,30,28.7997,13.5695,4.3271
"Apr 22, 09:00 am",17,1.8,311,359,571,180,20,46.3658,116.676,0.122038,28.9515,34.8057,30,32.7873,13.1339,4.74487
"Apr 22, 10:00 am",20,1.9,215,716,808,180,20,55.8911,134.573,0.160192,27.6238,34.041,30,42.887,11.6627,7.09444
"Apr 22, 11:00 am",21,2.2,419,72,483,180,20,62.2404,160.541,0.0966525,28.816,34.4419,30,32.8356,12.7427,3.79403
"Apr 22, 12:00 pm",22,2.3,285,15,299,180,20,62.9617,192.666,0.0571199,28.9437,34.1673,30,28.8301,12.7894,2.2207
"Apr 22, 01:00 pm",21,2.1,349,34,378,180,20,57.669,220.553,0.0753619,28.9817,34.3874,30,30.3115,12.8783,2.92268
"Apr 22, 02:00 pm",20,1.9,173,3,176,180,20,48.6643,240.011,0.0333179,29.0196,33.982,30,24.2746,12.9209,1.28777
"Apr 22, 03:00 pm",19,1.8,255,47,284,180,20,37.9366,253.801,0.0574176,29.2949,34.5031,30,26.3262,13.2957,2.18274
"Apr 22, 04:00 pm",19,1.5,100,0,100,180,20,26.4953,264.643,0.0187697,28.7313,33.5215,30,21.6427,12.8862,0.741645
"Apr 22, 05:00 pm",18,1.2,7,0,7,180,20,14.8667,274.152,0,25.5735,29.9935,30,18.1973,0,0.0517241
"Apr 22, 06:00 pm",16,1.2,20,56,23,180,20,3.50759,283.331,0.00112384,26.5251,30.988,30,16.4443,4.36439,0.08263
"Apr 22, 07:00 pm",14,1.4,0,0,0,0,0,-7.23176,292.937,0,0,0,0,0,0,0
"Apr 22, 08:00 pm",14,1.9,0,0,0,0,0,-17.4996,303.672,0,0,0,0,0,0,0
"Apr 22, 09:00 pm",13,3.6,0,0,0,0,0,-26.4445,316.251,0,0,0,0,0,0,0
"Apr 22, 10:00 pm",12,4.9,0,0,0,0,0,-33.3515,331.263,0,0,0,0,0,0,0
"Apr 22, 11:00 pm",10,4.8,0,0,0,0,0,-37.3536,348.69,0,0,0,0,0,0,0
"Apr 23, 12:00 am",10,4.5,0,0,0,0,0,-37.7478,7.32641,0,0,0,0,0,0,0
"Apr 23, 01:00 am",9,4.3,0,0,0,0,0,-34.4539,25.1454,0,0,0,0,0,0,0
"Apr 23, 02:00 am",7,4.3,0,0,0,0,0,-28.0785,40.6905,0,0,0,0,0,0,0
"Apr 23, 03:00 am",7,4.4,0,0,0,0,0,-19.4899,53.7307,0,0,0,0,0,0,0
"Apr 23, 04:00 am",6,4.3,0,0,0,0,0,-9.44551,64.7786,0,0,0,0,0,0,0
"Apr 23, 05:00 am",6,4.4,0,0,0,180,20,1.34762,74.5418,0,0,0,0,0,0,0
"Apr 23, 06:00 am",8,5.2,61,500,168,180,20,12.4796,83.7239,0.0246216,30.7183,35.5155,30.7183,10.0652,11.203,0.883092
"Apr 23, 07:00 am",9,6.1,92,698,377,180,20,24.113,93.0552,0.079922,31.3212,36.6492,31.3212,14.1166,13.8034,2.81385
"Apr 23, 08:00 am",10,6.7,260,116,328,180,20,35.6537,103.459,0.0725284,31.2254,36.4903,31.2254,14.2402,14.2794,2.56135
"Apr 23, 09:00 am",11,6.8,130,853,750,180,20,46.6325,116.378,0.17902,30.6522,36.8828,30.6522,21.4095,14.258,6.45994
"Apr 23, 10:00 am",12,6.8,129,900,878,180,20,56.1914,134.301,0.207947,30.233,36.7408,30.233,24.2727,14.0447,7.61815
