"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Apr 4, 06:00 am",6,1.3,0,0,0,180,20,0.864584,82.7211,0,0,0,0,0,0,0
"Apr 4, 07:00 am",8,1.9,68,409,153,180,20,11.9675,92.2846,0.0284939,30.6294,35.4762,30.6294,11.8243,11.9774,1.02532
"Apr 4, 08:00 am",11,2.5,104,635,356,180,20,23.3667,102.37,0.0830054,30.5226,35.9187,30.5226,19.9182,13.7177,3.00346
"Apr 4, 09:00 am",14,2.5,190,527,487,180,20,34.3145,113.969,0.11583,29.8145,35.5475,30,26.4372,13.8065,4.30163
"Apr 4, 10:00 am",17,2.6,131,835,713,180,20,44.1884,128.477,0.165663,28.6593,34.9501,30,35.4952,13.0588,6.58096
"Apr 4, 11:00 am",19,2.7,140,863,820,180,20,51.9364,147.671,0.180766,28.0219,34.5564,30,40.0225,12.309,7.61638
"Apr 4, 12:00 pm",20,2.7,147,869,867,180,20,55.9444,172.238,0.184507,27.6965,34.3369,30,42.2889,11.8459,8.07121
"Apr 4, 01:00 pm",20,2.8,179,803,836,180,20,54.8579,198.598,0.180598,27.8826,34.4441,30,41.002,12.0882,7.7281
"Apr 4, 02:00 pm",21,3,173,774,758,180,20,49.0931,221.077,0.16799,28.1115,34.5081,30,39.406,12.4027,7.01529
"Apr 4, 03:00 pm",21,3.1,160,722,627,180,20,40.307,238.132,0.143513,28.5922,34.685,30,35.803,12.9589,5.73351
"Apr 4, 04:00 pm",20,2.8,124,676,461,180,20,29.9024,251.246,0.106164,29.0971,34.7906,30,31.2148,13.289,4.08765
"Apr 4, 05:00 pm",18,2.2,93,538,266,180,20,18.7202,262.091,0.0561223,29.4855,34.671,30,24.8134,12.7539,2.11193
"Apr 4, 06:00 pm",15,2,45,258,78,180,20,7.29911,271.873,0.0111269,28.7942,33.4637,30,16.707,10.034,0.437227
"Apr 4, 07:00 pm",14,2.3,0,0,0,0,0,-3.68901,281.481,0,0,0,0,0,0,0
"Apr 4, 08:00 pm",13,2.6,0,0,0,0,0,-14.7203,291.69,0,0,0,0,0,0,0
"Apr 4, 09:00 pm",13,2.9,0,0,0,0,0,-24.934,303.315,0,0,0,0,0,0,0
"Apr 4, 10:00 pm",12,2.8,0,0,0,0,0,-33.7263,317.252,0,0,0,0,0,0,0
"Apr 4, 11:00 pm",11,2.6,0,0,0,0,0,-40.2237,334.235,0,0,0,0,0,0,0
"Apr 5, 12:00 am",11,2.5,0,0,0,0,0,-43.3806,354.02,0,0,0,0,0,0,0
"Apr 5, 01:00 am",10,2.3,0,0,0,0,0,-42.4921,14.6002,0,0,0,0,0,0,0
"Apr 5, 02:00 am",10,2.1,0,0,0,0,0,-37.772,33.3148,0,0,0,0,0,0,0
"Apr 5, 03:00 am",9,2,0,0,0,0,0,-30.1587,48.927,0,0,0,0,0,0,0
"Apr 5, 04:00 am",9,2,0,0,0,0,0,-20.6587,61.7477,0,0,0,0,0,0,0
"Apr 5, 05:00 am",9,2.2,0,0,0,0,0,-10.0239,72.6421,0,0,0,0,0,0,0
"Apr 5, 06:00 am",10,3.1,0,0,0,180,20,1.11575,82.4759,0,0,0,0,0,0,0
"Apr 5, 07:00 am",13,4,65,459,162,180,20,12.2624,92.0312,0.0296349,30.09,34.9686,30.09,15.8371,11.691,1.0866
"Apr 5, 08:00 am",15,4.6,96,670,365,180,20,23.6692,102.108,0.0843177,30.298,35.7171,30.298,21.5842,13.6177,3.07504
"Apr 5, 09:00 am",18,5.6,116,773,556,180,20,34.6334,113.704,0.134582,29.7748,35.6789,30,27.193,13.8361,5.00783
"Apr 5, 10:00 am",19,6.3,138,812,707,180,20,44.5336,128.235,0.171529,29.441,35.6986,30,29.961,13.6788,6.48455
