"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Feb 12, 06:00 am",5,0.3,0,0,0,0,0,-8.73895,100.078,0,0,0,0,0,0,0
"Feb 12, 07:00 am",6,0.3,29,0,29,180,20,2.83347,108.57,0.00402008,28.9296,33.4356,30,7.02965,8.80255,0.156156
"Feb 12, 08:00 am",8,0.5,93,75,111,180,20,13.9037,117.941,0.0273956,30.467,35.3066,30.467,12.6257,13.833,0.991259
"Feb 12, 09:00 am",10,0.7,66,846,412,180,20,24.1179,128.94,0.120569,29.3906,35.1949,30,29.5969,13.6466,4.56592
"Feb 12, 10:00 am",12,0.7,74,925,573,180,20,32.7027,142.362,0.15078,28.2522,34.461,30,38.3249,12.7312,6.21173
"Feb 12, 11:00 am",13,0.6,78,960,679,180,20,38.7627,158.735,0.158535,27.3909,33.8467,30,44.5488,11.4842,7.25738
"Feb 12, 12:00 pm",14,0.5,269,435,556,180,20,41.3128,177.525,0.131884,28.1226,34.169,30,39.0211,12.3597,5.51181
"Feb 12, 01:00 pm",13,0.4,303,231,451,180,20,39.8044,196.654,0.106215,28.9198,34.6277,30,32.4994,13.1391,4.13824
"Feb 12, 02:00 pm",13,0.3,251,286,414,180,20,34.5737,213.78,0.101766,28.9449,34.6087,30,32.1353,13.2393,3.95785
"Feb 12, 03:00 pm",12,0.3,182,43,201,180,20,26.5549,227.955,0.0455532,29.9316,34.9899,30,20.2011,13.8143,1.6809
"Feb 12, 04:00 pm",11,0.3,77,0,77,180,20,16.6957,239.523,0.0155417,29.6127,34.3262,30,13.8299,13.668,0.58011
"Feb 12, 05:00 pm",10,0.5,2,0,2,180,20,5.74891,249.26,0,25.0495,29.3477,30,10.0667,0,0.0135643
"Feb 12, 06:00 pm",9,0.4,0,0,0,0,0,-5.5786,257.937,0,0,0,0,0,0,0
"Feb 12, 07:00 pm",8,0.3,0,0,0,0,0,-17.6997,266.266,0,0,0,0,0,0,0
"Feb 12, 08:00 pm",7,0.3,0,0,0,0,0,-29.9355,275.024,0,0,0,0,0,0,0
"Feb 12, 09:00 pm",7,0.3,0,0,0,0,0,-41.9817,285.328,0,0,0,0,0,0,0
"Feb 12, 10:00 pm",5,0.6,0,0,0,0,0,-53.3204,299.243,0,0,0,0,0,0,0
"Feb 12, 11:00 pm",3,0.9,0,0,0,0,0,-62.7521,320.935,0,0,0,0,0,0,0
"Feb 13, 12:00 am",2,0.8,0,0,0,0,0,-67.459,355.031,0,0,0,0,0,0,0
"Feb 13, 01:00 am",2,0.7,0,0,0,0,0,-64.5328,31.563,0,0,0,0,0,0,0
"Feb 13, 02:00 am",2,0.6,0,0,0,0,0,-55.9399,56.1366,0,0,0,0,0,0,0
"Feb 13, 03:00 am",2,0.5,0,0,0,0,0,-44.9159,71.4995,0,0,0,0,0,0,0
"Feb 13, 04:00 am",3,0.5,0,0,0,0,0,-32.9739,82.4504,0,0,0,0,0,0,0
"Feb 13, 05:00 am",3,0.5,0,0,0,0,0,-20.7391,91.4578,0,0,0,0,0,0,0
"Feb 13, 06:00 am",3,0.4,0,0,0,0,0,-8.54559,99.7998,0,0,0,0,0,0,0
"Feb 13, 07:00 am",4,0.6,6,0,6,180,20,3.02908,108.305,0.000541156,27.1281,31.4815,30,4.17918,6.23213,0.0296466
"Feb 13, 08:00 am",4,0.7,25,0,25,180,20,14.1322,117.688,0.00490373,29.5057,34.0219,30,4.80255,13.53,0.183699
"Feb 13, 09:00 am",5,0.7,120,0,120,180,20,24.3759,128.703,0.0253971,30.9174,35.7171,30.9174,8.95098,14.2293,0.904777
"Feb 13, 10:00 am",6,0.6,166,1,167,180,20,32.9944,142.162,0.0351346,30.8867,35.7985,30.8867,11.664,14.0937,1.25359
"Feb 13, 11:00 am",7,0.6,66,0,66,180,20,39.0852,158.61,0.013085,30.0859,34.7479,30.0859,9.17884,13.6273,0.479255
"Feb 13, 12:00 pm",7,0.9,153,0,153,180,20,41.6497,177.517,0.0314889,30.7551,35.6317,30.7551,11.7331,13.911,1.12837
"Feb 13, 01:00 pm",8,1.2,128,0,128,180,20,40.1299,196.768,0.0260384,30.5514,35.3718,30.5514,11.6508,13.8366,0.939361
"Feb 13, 02:00 pm",8,1.3,104,0,104,180,20,34.8686,213.979,0.0210461,30.4133,35.1769,30.4133,10.8829,13.8429,0.762636
"Feb 13, 03:00 pm",8,1.2,52,0,52,180,20,26.8141,228.197,0.0103013,29.7435,34.3694,30,9.46951,13.6371,0.382059
"Feb 13, 04:00 pm",8,1.1,47,0,47,180,20,16.923,239.784,0.00932448,29.6357,34.2459,30,9.36213,13.6642,0.34744
"Feb 13, 05:00 pm",8,1,22,0,22,180,20,5.94822,249.531,0.00378408,28.6247,33.1313,30,8.64365,11.8564,0.150981
"Feb 13, 06:00 pm",7,1,0,0,0,0,0,-5.39141,258.22,0,0,0,0,0,0,0
"Feb 13, 07:00 pm",6,1,0,0,0,0,0,-17.5209,266.568,0,0,0,0,0,0,0
"Feb 13, 08:00 pm",5,0.9,0,0,0,0,0,-29.7557,275.356,0,0,0,0,0,0,0
"Feb 13, 09:00 pm",3,0.7,0,0,0,0,0,-41.7885,285.704,0,0,0,0,0,0,0
"Feb 13, 10:00 pm",2,0.5,0,0,0,0,0,-53.0946,299.67,0,0,0,0,0,0,0
"Feb 13, 11:00 pm",1,0.5,0,0,0,0,0,-62.4681,321.344,0,0,0,0,0,0,0
"Feb 14, 12:00 am",0,0.5,0,0,0,0,0,-67.1216,355.116,0,0,0,0,0,0,0
"Feb 14, 01:00 am",0,0.5,0,0,0,0,0,-64.2245,31.2298,0,0,0,0,0,0,0
"Feb 14, 02:00 am",0,0.4,0,0,0,0,0,-55.6904,55.7213,0,0,0,0,0,0,0
"Feb 14, 03:00 am",0,0.4,0,0,0,0,0,-44.7034,71.1227,0,0,0,0,0,0,0
"Feb 14, 04:00 am",-1,0.5,0,0,0,0,0,-32.7783,82.1178,0,0,0,0,0,0,0
"Feb 14, 05:00 am",-1,0.7,0,0,0,0,0,-20.547,91.1572,0,0,0,0,0,0,0
"Feb 14, 06:00 am",0,0.7,0,0,0,0,0,-8.3475,99.5202,0,0,0,0,0,0,0
"Feb 14, 07:00 am",1,0.5,21,261,35,180,20,3.22993,108.039,0.00750738,30.3189,34.8737,30.3189,2.99024,7.26293,0.272537
"Feb 14, 08:00 am",4,0.5,59,683,228,180,20,14.365,117.433,0.0703166,30.9407,36.1995,30.9407,16.0443,13.5319,2.50716
"Feb 14, 09:00 am",7,0.4,127,518,343,180,20,24.6382,128.465,0.0973298,30.085,35.6346,30.085,23.8,13.999,3.57729
"Feb 14, 10:00 am",8,0.2,148,630,494,180,20,33.2904,141.961,0.132341,28.8737,34.8316,30,33.5849,13.3129,5.17359
"Feb 14, 11:00 am",9,0.3,207,564,565,180,20,39.4119,158.487,0.142159,28.4895,34.5828,30,36.5214,12.8736,5.72934
"Feb 14, 12:00 pm",10,0.6,209,608,615,180,20,41.9902,177.513,0.153878,28.3581,34.58,30,37.5905,12.7208,6.27457
"Feb 14, 01:00 pm",10,0.7,97,938,706,180,20,40.4581,196.889,0.172105,27.8202,34.3122,30,41.4804,12.1472,7.4249
"Feb 14, 02:00 pm",10,0.8,232,401,462,180,20,35.165,214.184,0.119623,29.4906,35.2791,30,28.8573,13.6904,4.50718
"Feb 14, 03:00 pm",9,0.7,151,483,371,180,20,27.0738,228.445,0.102994,29.8965,35.5082,30,25.3826,13.9459,3.8117
"Feb 14, 04:00 pm",7,0.5,103,330,201,180,20,17.1502,240.049,0.0569161,30.6784,35.8204,30.6784,16.5481,13.919,2.04694
"Feb 14, 05:00 pm",5,0.4,37,174,55,180,20,6.14745,249.807,0.0153276,30.4508,35.1342,30.4508,8.03904,11.7018,0.554458
"Feb 14, 06:00 pm",3,0.5,0,0,0,0,0,-5.20454,258.508,0,0,0,0,0,0,0
"Feb 14, 07:00 pm",2,0.6,0,0,0,0,0,-17.3422,266.875,0,0,0,0,0,0,0
"Feb 14, 08:00 pm",2,0.6,0,0,0,0,0,-29.5757,275.692,0,0,0,0,0,0,0
"Feb 14, 09:00 pm",1,0.5,0,0,0,0,0,-41.5944,286.085,0,0,0,0,0,0,0
"Feb 14, 10:00 pm",1,0.5,0,0,0,0,0,-52.8671,300.1,0,0,0,0,0,0,0
"Feb 14, 11:00 pm",0,0.5,0,0,0,0,0,-62.1815,321.755,0,0,0,0,0,0,0
"Feb 15, 12:00 am",0,0.5,0,0,0,0,0,-66.7808,355.208,0,0,0,0,0,0,0
"Feb 15, 01:00 am",0,0.4,0,0,0,0,0,-63.911,30.9069,0,0,0,0,0,0,0
"Feb 15, 02:00 am",0,0.4,0,0,0,0,0,-55.4351,55.311,0,0,0,0,0,0,0
"Feb 15, 03:00 am",0,0.4,0,0,0,0,0,-44.4853,70.7474,0,0,0,0,0,0,0
"Feb 15, 04:00 am",0,0.3,0,0,0,0,0,-32.5775,81.7852,0,0,0,0,0,0,0
"Feb 15, 05:00 am",1,0.3,0,0,0,0,0,-20.3501,90.856,0,0,0,0,0,0,0
"Feb 15, 06:00 am",1,0.3,0,0,0,0,0,-8.14478,99.2397,0,0,0,0,0,0,0
"Feb 15, 07:00 am",2,0.3,21,243,35,180,20,3.43586,107.772,0.0073262,30.126,34.6828,30.126,4.06124,7.30464,0.26774
"Feb 15, 08:00 am",5,0.1,59,664,225,180,20,14.6022,117.177,0.0684384,30.582,35.8395,30.582,18.3941,13.406,2.47035
"Feb 15, 09:00 am",9,0.1,72,839,425,180,20,24.9048,128.227,0.119326,28.9369,34.7664,30,32.82,13.3048,4.64407
"Feb 15, 10:00 am",12,0.3,78,921,588,180,20,33.5906,141.761,0.144085,27.7486,33.9797,30,41.9058,12.0295,6.28919
"Feb 15, 11:00 am",14,0.5,83,957,694,180,20,39.7426,158.364,0.152174,27.0686,33.5451,30,46.855,10.891,7.34714
"Feb 15, 12:00 pm",14,0.7,85,966,735,180,20,42.3344,177.512,0.161057,27.0865,33.6507,30,46.7084,10.9402,7.73148
"Feb 15, 01:00 pm",15,0.8,84,955,708,180,20,40.7887,197.015,0.158938,27.2266,33.7299,30,45.7156,11.1908,7.46074
"Feb 15, 02:00 pm",14,0.8,81,921,615,180,20,35.4626,214.397,0.152696,27.8854,34.1746,30,40.9848,12.2404,6.54747
"Feb 15, 03:00 pm",13,0.7,73,853,465,180,20,27.3338,228.699,0.127811,28.7289,34.6586,30,34.5398,13.1745,5.0509
"Feb 15, 04:00 pm",11,0.5,60,720,275,180,20,17.3772,240.32,0.0809952,29.7681,35.1825,30,25.0953,13.3932,3.01123
"Feb 15, 05:00 pm",8,0.5,33,404,76,180,20,6.34653,250.088,0.0223372,30.2444,35.0304,30.2444,12.5152,10.9848,0.814247
"Feb 15, 06:00 pm",6,0.5,0,0,0,0,0,-5.018,258.8,0,0,0,0,0,0,0
"Feb 15, 07:00 pm",6,0.5,0,0,0,0,0,-17.1636,267.185,0,0,0,0,0,0,0
"Feb 15, 08:00 pm",6,0.7,0,0,0,0,0,-29.3954,276.033,0,0,0,0,0,0,0
"Feb 15, 09:00 pm",5,1,0,0,0,0,0,-41.3993,286.469,0,0,0,0,0,0,0
"Feb 15, 10:00 pm",4,1,0,0,0,0,0,-52.6379,300.533,0,0,0,0,0,0,0
"Feb 15, 11:00 pm",3,0.8,0,0,0,0,0,-61.8923,322.168,0,0,0,0,0,0,0
"Feb 16, 12:00 am",3,0.7,0,0,0,0,0,-66.4369,355.304,0,0,0,0,0,0,0
"Feb 16, 01:00 am",2,0.6,0,0,0,0,0,-63.5924,30.5942,0,0,0,0,0,0,0
"Feb 16, 02:00 am",2,0.6,0,0,0,0,0,-55.1738,54.9058,0,0,0,0,0,0,0
"Feb 16, 03:00 am",2,0.6,0,0,0,0,0,-44.2615,70.3737,0,0,0,0,0,0,0
