"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Dec 5, 02:00 am",-3,6,0,0,0,0,0,-58.4888,73.8817,0,0,0,0,0,0,0
"Dec 5, 03:00 am",-4,6.1,0,0,0,0,0,-46.4785,85.5297,0,0,0,0,0,0,0
"Dec 5, 04:00 am",-4,6.2,0,0,0,0,0,-34.277,94.2835,0,0,0,0,0,0,0
"Dec 5, 05:00 am",-4,6.1,0,0,0,0,0,-22.1981,102.062,0,0,0,0,0,0,0
"Dec 5, 06:00 am",-5,5.8,0,0,0,0,0,-10.4611,109.777,0,0,0,0,0,0,0
"Dec 5, 07:00 am",-5,5.6,0,0,0,180,20,0.671408,118.038,0,0,0,0,0,0,0
"Dec 5, 08:00 am",-5,5.5,68,112,88,180,20,10.4997,127.384,0.0266323,32.7689,37.5084,32.7689,-3.26063,14.5198,0.892772
"Dec 5, 09:00 am",-4,5.4,125,20,131,180,20,19.4208,138.335,0.0316104,32.7664,37.5611,32.7664,-1.97573,15.1019,1.05996
"Dec 5, 10:00 am",-4,5.4,109,0,109,180,20,26.4587,151.299,0.0240235,32.5323,37.2523,32.5323,-2.44166,14.8889,0.811321
"Dec 5, 11:00 am",-3,5.3,185,13,192,180,20,30.8865,166.271,0.0446418,32.8479,37.7723,32.8479,-0.0918493,14.9966,1.49371
"Dec 5, 12:00 pm",-2,5.1,153,0,153,180,20,32.085,182.466,0.0339491,32.5087,37.3405,32.5087,0.296008,14.7948,1.1479
"Dec 5, 01:00 pm",-2,4.9,118,0,118,180,20,29.8571,198.423,0.0257082,32.2789,37.0288,32.2789,-0.207584,14.7244,0.875435
"Dec 5, 02:00 pm",-2,4.6,91,0,91,180,20,24.5584,212.824,0.0196321,32.0243,36.7104,32.0243,-0.572094,14.6932,0.673846
"Dec 5, 03:00 pm",-3,4.5,117,112,150,180,20,16.8716,225.144,0.0433511,32.7894,37.7032,32.7894,0.115129,15.078,1.45321
"Dec 5, 04:00 pm",-4,4.2,49,121,64,180,20,7.51891,235.549,0.0210624,32.3602,37.0524,32.3602,-2.29469,13.7169,0.715136
"Dec 5, 05:00 pm",-4,4,0,0,0,0,0,-2.62062,244.501,0,0,0,0,0,0,0
"Dec 5, 06:00 pm",-5,4.1,0,0,0,0,0,-13.9854,252.528,0,0,0,0,0,0,0
"Dec 5, 07:00 pm",-5,4.2,0,0,0,0,0,-25.8503,260.174,0,0,0,0,0,0,0
"Dec 5, 08:00 pm",-5,4.4,0,0,0,0,0,-37.9937,268.103,0,0,0,0,0,0,0
"Dec 5, 09:00 pm",-5,4.7,0,0,0,0,0,-50.1862,277.409,0,0,0,0,0,0,0
"Dec 5, 10:00 pm",-5,5.1,0,0,0,0,0,-62.0405,290.649,0,0,0,0,0,0,0
"Dec 5, 11:00 pm",-6,5.1,0,0,0,0,0,-72.3672,315.857,0,0,0,0,0,0,0
"Dec 6, 12:00 am",-6,4.7,0,0,0,0,0,-76.3604,9.05094,0,0,0,0,0,0,0
"Dec 6, 01:00 am",-6,4.6,0,0,0,0,0,-69.6543,53.8197,0,0,0,0,0,0,0
"Dec 6, 02:00 am",-6,5.2,0,0,0,0,0,-58.6353,73.9817,0,0,0,0,0,0,0
"Dec 6, 03:00 am",-6,5.6,0,0,0,0,0,-46.6214,85.6181,0,0,0,0,0,0,0
"Dec 6, 04:00 am",-6,5.4,0,0,0,0,0,-34.4198,94.3566,0,0,0,0,0,0,0
"Dec 6, 05:00 am",-6,5.3,0,0,0,0,0,-22.3429,102.121,0,0,0,0,0,0,0
"Dec 6, 06:00 am",-6,5.2,0,0,0,0,0,-10.6088,109.823,0,0,0,0,0,0,0
"Dec 6, 07:00 am",-6,5.2,0,0,0,0,0,0.551619,118.071,0,0,0,0,0,0,0
"Dec 6, 08:00 am",-5,5.3,30,0,30,180,20,10.3474,127.399,0.00617405,31.2255,35.7233,31.2255,-4.57511,14.1867,0.217258
"Dec 6, 09:00 am",-4,5.3,51,0,51,180,20,19.2674,138.325,0.0108158,31.7174,36.2887,31.7174,-3.27512,14.6036,0.374699
"Dec 6, 10:00 am",-4,5.2,170,23,180,180,20,26.3099,151.256,0.0432054,32.974,37.8778,32.974,-1.17414,15.1373,1.43984
"Dec 6, 11:00 am",-3,5.2,223,68,258,180,20,30.7502,166.189,0.0672848,33.0103,38.1367,33.0103,1.39648,15.1499,2.24109
"Dec 6, 12:00 pm",-2,5.1,124,868,584,180,20,31.9705,182.346,0.195849,32.1205,38.3776,32.1205,11.0677,15.0868,6.72675
"Dec 6, 01:00 pm",-2,5,112,870,544,180,20,29.771,198.277,0.184622,32.2155,38.3737,32.2155,10.4289,15.1433,6.32066
"Dec 6, 02:00 pm",-2,4.9,92,845,442,180,20,24.5017,212.668,0.156392,32.4581,38.3697,32.4581,8.60505,15.2176,5.30988
"Dec 6, 03:00 pm",-2,4.5,70,754,288,180,20,16.8411,224.988,0.109012,32.7072,38.2114,32.7072,5.87903,14.9762,3.66905
"Dec 6, 04:00 pm",-4,3.8,40,524,107,180,20,7.50979,235.395,0.0453638,32.8546,37.7846,32.8546,-0.0216109,13.2721,1.51762
"Dec 6, 05:00 pm",-6,3.1,0,0,0,0,0,-2.61336,244.349,0,0,0,0,0,0,0
"Dec 6, 06:00 pm",-7,3,0,0,0,0,0,-13.9659,252.372,0,0,0,0,0,0,0
"Dec 6, 07:00 pm",-8,3.1,0,0,0,0,0,-25.8225,260.007,0,0,0,0,0,0,0
"Dec 6, 08:00 pm",-8,3.2,0,0,0,0,0,-37.9617,267.913,0,0,0,0,0,0,0
"Dec 6, 09:00 pm",-9,3.4,0,0,0,0,0,-50.1561,277.174,0,0,0,0,0,0,0
"Dec 6, 10:00 pm",-9,3.6,0,0,0,0,0,-62.0241,290.322,0,0,0,0,0,0,0
"Dec 6, 11:00 pm",-9,3.6,0,0,0,0,0,-72.3968,315.351,0,0,0,0,0,0,0
"Dec 7, 12:00 am",-9,3.6,0,0,0,0,0,-76.4874,8.68636,0,0,0,0,0,0,0
"Dec 7, 01:00 am",-10,3.7,0,0,0,0,0,-69.8048,53.8558,0,0,0,0,0,0,0
"Dec 7, 02:00 am",-10,3.8,0,0,0,0,0,-58.7795,74.0685,0,0,0,0,0,0,0
"Dec 7, 03:00 am",-10,3.9,0,0,0,0,0,-46.7625,85.6962,0,0,0,0,0,0,0
"Dec 7, 04:00 am",-10,4,0,0,0,0,0,-34.5608,94.421,0,0,0,0,0,0,0
